datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
2022-03-22,38.05882352941177,28.7,24.1,76.8,0.77,20.2,0.36649999499999997
2022-03-23,52.5,27.6,24.2,81.9,0.919,25.1,0.3448
2022-03-24,45.4,28.6,23.8,76.8,1.934,18.4,0.3188
2022-03-25,96.7391304347826,29.1,25.0,79.5,0.105,19.0,0.508
2022-03-26,82.11764705882354,26.4,24.5,89.6,27.005,11.3,0.39039999999999997
2022-03-27,70.80882352941177,27.4,24.5,85.4,11.149,29.5,0.2728
2022-03-28,59.5,27.9,24.4,82.2,11.259,15.2,0.3338
2022-03-29,64.95238095238095,29.0,24.4,77.4,0.0,13.0,0.68
2022-03-30,81.42857142857143,29.0,24.0,75.7,0.0,11.5,0.5166000000000001
2022-03-31,117.75,28.3,24.3,79.8,0.065,16.7,0.3532
2022-04-01,97.3181818181818,28.3,24.3,79.5,1.811,13.0,0.23600000000000002
2022-04-02,77.15,28.1,24.5,82.0,6.976,17.8,0.1188
2022-04-03,49.1875,27.1,24.0,83.9,13.539,29.5,0.2926
2022-04-04,54.36363636363637,28.4,23.6,76.9,0.001,19.3,0.28939998
2022-04-05,82.14285714285714,27.6,24.1,82.5,38.747,22.3,0.4258
2022-04-06,66.1304347826087,28.6,23.7,76.2,2.162,29.5,0.1046
2022-04-07,68.81818181818181,28.7,24.3,77.9,0.05,24.1,0.3328
2022-04-08,61.89473684210526,28.1,23.6,77.2,47.999,29.5,0.692
2022-04-09,62.75,28.5,23.8,77.0,0.348,14.8,0.44599998
2022-04-10,95.75,28.4,24.3,79.1,0.05,18.4,0.5262
2022-04-11,84.85714285714286,28.6,24.3,78.6,11.857,18.4,0.5986
2022-04-12,94.57142857142856,28.2,24.7,82.4,2.934,24.1,0.7852
2022-04-13,103.47058823529412,28.9,24.7,78.8,0.098,14.8,0.4998
2022-04-14,86.04761904761905,29.0,24.2,75.8,0.219,20.5,0.391
2022-04-15,78.4,29.5,24.7,76.3,0.695,20.5,0.3288
2022-04-16,78.5,29.2,24.2,75.4,0.633,16.6,0.5208
2022-04-17,98.15789473684212,29.4,25.1,78.3,0.279,20.5,0.6842
2022-04-18,72.05263157894737,29.4,25.4,79.5,14.218,20.5,0.4468
2022-04-19,57.78947368421053,28.5,24.7,80.6,1.085,22.3,0.28959998
2022-04-20,73.47368421052632,28.5,24.6,80.0,1.597,27.7,0.7212
2022-04-21,56.3,26.9,24.6,87.3,9.599,16.6,0.677
2022-04-22,98.25,26.3,24.4,89.7,13.151,16.6,0.6328
2022-04-23,78.1,28.3,24.8,82.5,0.125,16.6,0.0784
2022-04-24,72.5,28.7,24.7,80.2,3.814,14.5,0.7736
2022-04-25,71.76190476190476,28.5,24.6,80.9,13.175,25.9,0.7564
2022-04-26,74.15,28.5,24.6,80.7,1.838,22.3,1.0158
2022-04-27,54.66666666666666,28.3,24.7,81.4,8.1,31.7,0.3992
2022-04-28,24.857142857142858,27.3,24.4,84.7,3.165,22.3,0.8803
2022-04-29,18.476190476190474,28.7,24.9,80.7,0.0,22.3,1.3614
2022-04-30,54.95,28.0,25.4,86.1,0.232,16.6,0.31599998
2022-05-01,69.5,27.8,25.4,87.0,0.796,11.2,1.129
2022-05-02,30.0,27.7,25.0,86.1,21.214,18.7,0.4186
2022-05-03,52.833333333333336,28.1,25.1,84.9,1.98,20.5,0.0716
2022-05-04,55.0,28.4,25.1,83.2,0.078,25.9,0.9788
2022-05-05,58.45,28.8,25.3,82.2,0.002,27.7,0.3408
2022-05-06,48.6,29.4,25.5,80.5,0.0,24.1,0.198
2022-05-07,57.95238095238095,29.3,25.1,79.0,0.035,16.6,0.3692
2022-05-08,53.333333333333336,29.9,25.3,77.4,0.0,20.5,0.1598
2022-05-09,67.4,28.7,25.2,81.8,0.059,22.3,0.304
2022-05-10,66.65,29.8,25.5,79.0,0.004,18.4,0.4482
2022-05-11,57.45,28.2,25.5,86.2,11.702,46.4,0.5924
2022-05-12,67.6,28.7,25.6,83.8,6.233,20.5,0.7366
2022-05-13,50.27272727272727,29.0,25.4,81.3,4.984,16.6,0.3164
2022-05-14,70.81818181818181,29.2,25.2,79.7,0.026,14.8,0.42159998
2022-05-15,95.82608695652172,28.7,25.9,85.3,10.113,18.4,0.4418
2022-05-16,73.77272727272727,28.3,25.1,83.6,0.23,13.0,0.4522
2022-05-17,71.13333333333334,29.0,25.6,82.8,0.147,15.9,0.5872
2022-05-18,76.55,28.6,25.3,83.4,15.06,18.4,0.435
2022-05-19,88.8125,27.6,25.2,87.5,6.239,18.4,0.40456
2022-05-20,87.625,27.4,24.8,86.7,8.698,14.8,0.37412
2022-05-21,63.5625,27.4,24.7,85.6,1.841,20.5,0.34368
2022-05-22,65.26315789473684,27.5,24.9,85.7,0.0,22.3,0.31323999999999996
2022-05-23,76.66666666666667,28.7,25.0,81.6,0.0,27.7,0.2828
2022-05-24,66.57142857142857,29.6,25.1,77.6,0.0,27.7,0.1204
2022-05-25,88.47368421052632,27.8,25.0,85.5,1.811,24.1,0.2096
2022-05-26,68.71428571428571,27.1,24.3,85.2,0.707,14.8,0.2275
2022-05-27,91.16666666666669,28.4,24.1,78.6,1.5,16.6,0.2454
2022-05-28,76.1,26.0,23.8,88.2,16.576,22.3,0.239099995
2022-05-29,76.95,27.0,24.0,84.5,20.896,23.9,0.23279999
2022-05-30,58.333333333333336,26.6,24.8,89.9,0.033,33.5,0.249
2022-05-31,75.10526315789474,27.1,24.5,86.2,1.026,24.1,0.13
2022-06-01,55.3,28.2,24.3,80.3,0.632,24.1,0.0916
2022-06-02,65.38095238095238,27.7,24.8,85.3,14.485,20.5,0.0532
2022-06-03,63.31578947368421,28.0,24.4,81.9,2.467,18.4,0.2884
2022-06-04,101.78947368421052,28.7,24.7,80.0,0.073,16.6,0.30679998
2022-06-05,82.7,28.1,24.2,80.0,0.268,15.2,0.3816
2022-06-06,86.1,27.1,24.2,84.9,1.328,18.4,0.48619999999999997
2022-06-07,74.21052631578948,27.8,24.8,84.5,1.527,29.5,0.5908
2022-06-08,74.25,27.4,25.0,86.9,11.865,16.6,0.2644
2022-06-09,74.25,26.4,24.5,90.0,6.255,22.3,0.24099999500000002
2022-06-10,68.84210526315789,27.9,24.1,81.3,0.1,18.4,0.21759999
2022-06-11,75.8,28.2,25.4,85.4,2.243,25.9,0.58919996
2022-06-12,22.2,27.6,24.7,84.7,0.214,16.6,0.60859996
2022-06-13,44.76190476190476,27.5,24.3,83.3,0.05,14.8,0.7468
2022-06-14,92.78947368421052,27.6,24.1,82.0,0.015,25.9,0.1856
2022-06-15,90.05964912280702,26.7,24.7,89.2,6.97,18.4,0.3447
2022-06-16,87.3298245614035,26.7,24.6,88.6,0.0,20.5,0.5038
2022-06-17,84.6,26.6,24.7,89.6,0.138,20.5,0.40700000000000003
2022-06-18,87.44444444444444,26.8,23.9,85.2,0.009,11.9,0.3102
2022-06-19,90.28888888888889,28.0,24.3,81.4,0.004,24.1,0.3214
2022-06-20,93.13333333333334,28.1,24.4,81.3,0.946,13.0,0.486
2022-06-21,103.22727272727272,28.3,24.2,79.5,0.0,25.9,0.45099998
2022-06-22,94.46666666666668,28.1,25.1,84.8,9.246,24.1,0.546
2022-06-23,107.36842105263158,28.4,24.0,78.4,0.006,22.3,0.5148
2022-06-24,113.52631578947368,27.6,24.5,83.4,0.028,22.3,0.4840666666666667
2022-06-25,107.15789473684212,27.6,24.1,82.4,1.678,18.4,0.4533333333333333
2022-06-26,88.33333333333333,27.3,24.6,85.8,0.254,14.8,0.4226
2022-06-27,94.33333333333331,28.1,24.7,82.8,11.875,14.8,0.289
2022-06-28,76.0,28.2,24.5,81.6,0.24,14.5,0.523
2022-06-29,36.5,28.1,23.9,78.9,0.0,20.5,0.49339998
2022-06-30,25.33333333333333,28.0,22.5,72.9,0.0,16.6,0.501
2022-07-01,92.6,28.5,23.2,74.1,0.0,22.3,0.35279998
2022-07-02,110.13333333333334,28.8,24.1,76.4,0.067,18.4,0.48299998
2022-07-03,97.42857142857144,28.6,25.6,84.7,24.796,24.1,0.22839999
2022-07-04,69.73913043478261,29.3,25.4,79.9,0.323,33.5,0.3346
2022-07-05,74.26315789473684,29.5,25.4,79.7,0.047,20.5,0.2268
2022-07-06,65.44444444444444,26.8,25.0,89.9,35.284,13.0,0.2628
2022-07-07,69.57894736842105,28.5,25.2,83.6,0.061,13.0,0.46339998
2022-07-08,73.3609022556391,29.0,24.2,76.7,0.0,18.4,0.30339998
2022-07-09,77.14285714285714,28.3,22.6,72.6,0.0,16.9,0.55399996
2022-07-10,83.95,28.2,22.3,70.8,0.0,25.9,0.4288
2022-07-11,90.4,28.4,23.3,74.9,0.0,18.4,0.331
2022-07-12,96.8,28.9,24.9,80.0,0.173,27.7,0.2332
2022-07-13,88.61111111111111,27.0,24.7,87.9,1.999,20.5,0.39339999999999997
2022-07-14,75.42857142857143,28.1,24.7,82.3,0.015,25.9,0.5536
2022-07-15,65.57142857142857,28.1,24.7,82.3,12.039,25.9,0.41459998
2022-07-16,54.85714285714285,25.6,23.0,86.6,44.386,22.3,0.4132666466666666
2022-07-17,68.75,27.5,24.7,85.1,0.0,22.3,0.41193331333333333
2022-07-18,90.95,28.2,24.8,82.6,0.004,14.8,0.41059998
2022-07-19,93.71428571428572,28.8,25.1,81.1,0.0,25.9,0.401
2022-07-20,100.36842105263158,29.0,25.3,81.1,0.0,20.5,0.5584
2022-07-21,98.76190476190476,28.5,24.3,79.1,0.0,16.6,0.3698
2022-07-22,97.7,28.4,24.7,81.0,0.055,29.5,0.5986
2022-07-23,68.5,28.6,24.6,79.8,0.048,18.4,0.49839997
2022-07-24,52.578947368421055,28.6,24.2,78.2,0.251,18.4,0.52099997
2022-07-25,52.095238095238095,28.2,24.2,79.8,1.162,18.4,0.71279997
2022-07-26,75.6,28.4,23.3,74.7,0.0,24.1,0.51879996
2022-07-27,90.0,28.5,23.1,73.4,0.0,16.6,0.4698
2022-07-28,101.55,29.0,24.1,75.8,0.0,27.7,0.41419998
2022-07-29,78.42857142857143,29.2,24.7,77.4,0.433,27.7,0.345
2022-07-30,76.45,28.5,24.7,80.7,0.0,22.3,0.603
2022-07-31,92.94444444444444,28.8,24.6,79.3,0.0,27.7,0.47919998
2022-08-01,80.57894736842105,28.9,24.5,78.4,0.0,25.9,0.2374
2022-08-02,83.77777777777777,29.0,24.4,77.1,0.0,18.4,0.76839995
2022-08-03,101.95,28.9,25.0,80.0,1.183,20.5,0.579099965
2022-08-04,74.73333333333333,27.7,24.9,85.8,22.657,17.5,0.38979998
2022-08-05,58.61904761904762,27.5,24.9,86.1,11.935,18.4,0.6242
2022-08-06,72.52631578947368,28.0,23.8,79.5,1.95,21.4,0.6324
2022-08-07,102.9,27.9,24.0,80.4,0.74,16.6,0.45499998
2022-08-08,74.125,28.3,23.6,76.5,0.0,18.4,0.3742
2022-08-09,69.91666666666667,28.7,23.6,75.2,5.582,14.8,0.369
2022-08-10,87.9090909090909,28.8,23.5,74.7,0.005,21.7,0.42999998
2022-08-11,89.0952380952381,29.2,24.1,75.1,0.043,19.6,0.611
2022-08-12,78.95652173913044,28.9,23.7,74.1,0.414,18.4,0.49839997
2022-08-13,75.15384615384616,28.4,23.6,76.3,0.052,25.9,0.7096
2022-08-14,78.10526315789474,28.7,23.5,74.8,0.465,27.7,0.28959998
2022-08-15,67.66666666666667,28.6,23.4,74.3,0.321,18.4,0.50699997
2022-08-16,49.38095238095238,28.2,23.7,77.5,0.242,14.8,0.534199985
2022-08-17,64.85714285714286,28.4,23.8,77.1,2.558,27.7,0.5614
2022-08-18,72.8,29.1,22.4,68.4,0.0,33.5,0.2498
2022-08-19,79.52631578947368,29.5,22.3,66.9,0.0,29.5,0.1952
2022-08-20,79.0,29.2,23.2,70.7,0.007,31.7,0.42999998
2022-08-21,73.9090909090909,28.6,23.1,72.8,1.697,20.5,0.71379995
2022-08-22,68.21052631578948,27.4,23.6,80.7,0.0,17.4,0.6532
2022-08-23,94.78947368421052,29.2,23.4,72.8,0.0,18.6,0.7592
2022-08-24,91.6,29.1,23.4,72.4,0.114,22.3,0.5772
2022-08-25,81.75,29.1,22.2,67.4,0.013,25.9,0.5592
2022-08-26,98.33333333333331,28.8,22.3,68.6,0.004,13.0,0.71735
2022-08-27,107.3846153846154,28.1,23.7,77.6,0.484,18.4,0.8755
2022-08-28,83.47619047619048,27.4,24.1,82.3,0.476,20.5,1.03365
2022-08-29,75.45,28.0,24.0,79.5,0.186,16.6,1.1918
2022-08-30,73.05882352941177,28.8,23.1,72.4,0.0,16.6,0.7184
2022-08-31,75.13725490196079,28.7,23.2,73.1,0.081,16.3,0.8516
2022-09-01,77.2156862745098,28.9,23.9,75.2,0.708,33.5,0.2922
2022-09-02,79.29411764705883,28.3,24.0,78.5,2.037,19.6,0.22019999
2022-09-03,71.61111111111111,27.8,23.2,76.8,0.07,29.5,0.7424
2022-09-04,54.23529411764706,28.2,23.2,74.9,0.218,29.5,0.9594
2022-09-05,79.05555555555556,29.1,23.8,74.4,0.047,22.3,0.7698
2022-09-06,77.17647058823529,29.1,24.2,76.2,1.899,27.7,0.7578
2022-09-07,62.10526315789474,27.3,24.5,85.2,16.596,24.1,0.5772
2022-09-08,72.05555555555556,26.0,24.2,90.0,3.988,13.0,0.7306
2022-09-09,86.26315789473684,26.4,23.6,85.9,41.148,18.4,0.884
2022-09-10,85.14736842105262,26.2,23.9,87.8,2.43,24.1,0.6785
2022-09-11,84.03157894736842,27.6,23.9,81.3,9.471,20.5,0.473
2022-09-12,82.91578947368421,27.5,23.7,80.4,0.316,13.0,0.6088
2022-09-13,81.8,28.1,23.7,77.6,0.045,16.6,0.64599997
2022-09-14,88.28571428571429,28.3,22.6,72.6,0.001,18.1,0.4326
2022-09-15,92.82352941176472,28.8,22.9,71.7,0.0,13.3,0.2478
2022-09-16,88.72994652406419,28.3,23.3,75.2,0.479,16.6,0.47259998
2022-09-17,84.63636363636364,28.7,24.0,76.5,0.0,22.3,0.5334
2022-09-18,91.0,28.3,24.7,81.2,0.398,13.2,0.2156
2022-09-19,91.75,28.4,23.7,77.1,0.798,18.4,0.7414
2022-09-20,86.15,28.4,22.7,72.2,0.0,14.8,0.773399975
2022-09-21,87.0952380952381,28.4,24.0,77.7,1.301,16.6,0.80539995
2022-09-22,48.0,27.7,24.2,81.9,9.393,22.3,0.7022
2022-09-23,95.52631578947368,28.0,24.0,80.1,1.276,20.5,0.443
2022-09-24,93.61677631578948,28.6,24.2,78.2,0.0,24.1,0.227
2022-09-25,91.70723684210526,28.7,24.3,77.9,0.0,20.5,0.4326
2022-09-26,89.79769736842105,29.0,23.2,73.1,5.15,18.4,0.3024
2022-09-27,87.88815789473685,29.0,23.1,71.7,0.002,18.4,0.33699998
2022-09-28,85.97861842105263,29.0,23.6,73.8,0.004,16.6,0.86179996
2022-09-29,84.06907894736842,29.1,23.4,72.6,0.038,18.4,0.60949998
2022-09-30,82.1595394736842,28.6,23.6,75.6,0.0,27.7,0.3572
2022-10-01,80.25,29.7,24.6,75.0,0.035,20.5,0.31399998
2022-10-02,47.36363636363637,27.1,24.6,86.8,25.465,10.5,0.27719998
2022-10-03,63.43478260869565,28.4,24.4,80.0,1.234,14.8,0.5726
2022-10-04,68.18181818181819,26.9,24.1,85.6,17.736,22.3,0.66719997
2022-10-05,62.91666666666666,27.3,24.6,85.4,2.268,16.6,0.5668
2022-10-06,72.88235294117646,27.2,24.5,85.8,22.589,25.8,0.6978
2022-10-07,69.62009803921568,26.4,24.1,87.8,6.509,24.3,0.67359996
2022-10-08,66.3578431372549,27.6,23.3,78.3,0.067,22.3,0.7524
2022-10-09,63.095588235294116,27.7,24.2,82.0,1.143,29.5,0.7404
2022-10-10,59.833333333333336,27.6,23.8,80.7,0.035,14.2,0.7284
2022-10-11,87.11111111111111,27.3,23.9,82.9,15.617,22.3,0.49499997
2022-10-12,89.10526315789474,27.6,23.6,79.9,0.69,18.4,0.5148
2022-10-13,79.63157894736842,27.5,23.9,82.2,34.444,21.0,0.51919997
2022-10-14,80.42857142857143,28.1,23.9,79.2,0.123,16.6,0.3268
2022-10-15,71.85714285714286,28.0,24.4,81.4,5.855,18.4,0.57379997
2022-10-16,77.42105263157895,28.3,25.1,83.2,3.817,13.0,0.82379997
2022-10-17,71.23809523809524,28.8,24.7,79.7,1.591,22.3,0.7204
2022-10-18,73.47368421052632,27.9,24.5,82.7,0.33,15.9,0.6852
2022-10-19,84.0,27.1,24.4,86.0,8.052,18.4,0.65
2022-10-20,83.47368421052632,27.4,24.6,84.9,0.075,14.8,0.6148
2022-10-21,79.9154135338346,27.8,24.2,81.4,0.142,16.6,0.5796
2022-10-22,76.35714285714286,28.6,24.8,80.7,0.051,13.0,0.5444
2022-10-23,66.31818181818181,28.2,24.8,82.8,68.052,22.3,0.124199994
2022-10-24,48.6,27.9,23.4,77.6,0.01,28.0,0.26479998
2022-10-25,44.31578947368421,27.1,24.1,84.7,1.711,22.4,0.5
2022-10-26,49.93996710526316,26.8,23.8,84.3,12.982,27.7,0.3643
2022-10-27,55.56414473684211,27.9,23.1,76.7,0.0,22.3,0.2286
2022-10-28,61.188322368421055,28.8,21.9,69.0,0.0,27.7,0.8522
2022-10-29,66.8125,28.8,23.4,73.3,0.0,16.6,0.7626
2022-10-30,61.18181818181818,28.6,23.0,73.2,0.0,18.4,0.1988
2022-10-31,67.3913043478261,28.6,23.8,75.6,0.001,16.6,0.4324
2022-11-01,60.8,28.8,24.0,76.3,0.0,14.0,1.2351999
2022-11-02,98.47058823529412,28.6,24.3,78.9,0.3,18.4,1.1494
2022-11-03,69.35,27.9,24.4,81.7,0.195,18.4,1.8726
2022-11-04,82.41666666666667,28.2,24.0,79.5,12.274,13.4,0.648
2022-11-05,78.2,27.2,24.1,83.8,0.444,18.4,0.3448
2022-11-06,77.38076923076923,27.6,24.6,84.0,0.0,18.4,0.345
2022-11-07,76.56153846153846,26.9,24.8,88.7,6.756,31.7,0.3452
2022-11-08,75.74230769230769,26.8,24.3,86.7,3.786,20.1,0.48815000000000003
2022-11-09,74.92307692307692,27.6,23.7,80.3,0.0,22.3,0.6311
2022-11-10,61.91666666666666,27.7,24.4,82.8,10.419,22.3,0.7740500000000001
2022-11-11,53.23529411764706,27.2,23.6,81.4,2.019,46.4,0.917
2022-11-12,43.0,26.8,24.2,86.6,4.161,25.9,0.5148
2022-11-13,49.38095238095238,26.5,24.3,88.0,2.718,22.3,0.6863
2022-11-14,59.8421052631579,27.8,24.2,81.9,0.342,18.4,0.8578
2022-11-15,49.78947368421053,28.1,24.4,81.0,0.0,25.9,0.6706
2022-11-16,44.11111111111112,28.8,24.3,77.4,0.022,15.7,0.502
2022-11-17,45.513888888888886,26.0,24.2,90.4,52.675,18.4,0.43099999
2022-11-18,46.91666666666666,27.6,23.4,79.3,0.102,28.7,0.35999998
2022-11-19,47.391304347826086,28.2,24.1,79.5,0.017,31.7,0.0502
2022-11-20,44.61538461538461,28.5,23.9,77.3,0.0,35.3,0.486
2022-11-21,41.35714285714285,28.9,23.2,72.9,0.008,27.7,0.28759998
2022-11-22,38.34782608695652,28.9,23.5,73.5,0.0,37.1,0.34179999
2022-11-23,50.63636363636363,28.6,23.6,75.8,1.455,25.9,0.396
2022-11-24,45.76470588235294,27.8,24.0,80.1,8.207,26.1,0.6264
2022-11-25,60.71428571428572,27.4,24.0,82.6,0.117,16.6,0.6214
2022-11-26,96.05,27.0,24.3,86.0,10.906,29.5,0.747199985
2022-11-27,73.77777777777777,27.8,24.2,81.5,0.781,20.5,0.87299997
2022-11-28,69.51388888888889,27.7,24.8,84.6,8.423,27.7,0.71199995
2022-11-29,65.25,28.3,24.4,80.6,5.216,18.4,0.85499996
2022-11-30,67.27272727272727,28.2,24.1,79.0,0.169,14.8,0.62219997
2022-12-01,73.54545454545455,27.9,24.4,82.3,0.107,20.5,0.38939998
2022-12-02,67.05,27.7,24.2,81.6,1.653,14.8,0.60759999
2022-12-03,71.1,27.9,24.0,80.0,0.317,18.4,0.8258
2022-12-04,71.125,28.3,24.2,79.0,0.088,20.5,1.1583999
2022-12-05,77.3157894736842,28.0,24.1,79.8,1.083,20.5,1.0012
2022-12-06,84.875,27.5,24.3,83.0,0.766,16.6,0.9048
2022-12-07,68.28571428571429,27.6,24.3,82.7,0.322,16.6,1.8434
2022-12-08,62.4,27.8,23.9,79.9,3.672,24.1,0.74219996
2022-12-09,70.6,26.1,23.8,87.9,9.7,31.7,0.7726
2022-12-10,60.21052631578947,28.1,23.5,77.4,0.711,20.5,0.5214
2022-12-11,62.333333333333336,27.9,23.8,79.0,0.106,29.5,0.32279998
2022-12-12,40.55555555555556,28.1,23.2,76.0,1.875,36.2,0.3366
2022-12-13,37.26315789473684,27.6,23.4,78.3,0.0,33.5,0.5044
2022-12-14,44.98099415204678,28.3,24.1,78.5,0.005,23.8,0.22399999
2022-12-15,52.69883040935672,29.5,23.0,69.7,0.568,43.2,0.378
2022-12-16,60.41666666666666,27.6,23.9,80.5,3.049,25.9,0.81439996
2022-12-17,68.9375,28.0,24.7,83.1,1.285,18.4,0.18699999
2022-12-18,77.45833333333333,28.0,24.8,83.6,1.91,22.3,0.5076
2022-12-19,85.97916666666666,28.1,24.2,80.3,0.0,10.6,0.5926
2022-12-20,94.5,27.8,24.4,82.5,0.798,18.7,0.20899999
2022-12-21,88.75,28.0,24.8,83.3,0.382,19.5,0.26659998
