latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.2226,13.0,0.8557999,13.0,,0.0,,0.0
-5.9000015,106.55,0.251,17.0,0.91359997,17.0,,0.0,,0.0
-5.9000015,106.6,0.2254,17.0,0.92129993,17.0,0.3786,1.0,,0.0
-5.9000015,106.65,0.2872,20.0,0.97179997,20.0,0.35,1.0,,0.0
-5.9000015,106.7,0.2962,23.0,0.9604,23.0,0.33179998,1.0,,0.0
-5.9000015,106.75,0.3326,18.0,0.9980999,18.0,0.4182,2.0,,0.0
-5.9000015,106.8,0.2656,24.0,0.9805,24.0,0.2906,4.0,1.1221,1.0
-5.9000015,106.85,0.2708,25.0,0.98029995,25.0,0.28759998,4.0,1.1286,1.0
-5.9000015,106.9,0.2834,25.0,0.98819995,25.0,0.2882,4.0,,0.0
-5.9000015,106.95,0.294,23.0,0.99259996,23.0,0.281,4.0,,0.0
-5.9000015,107.0,0.27719998,22.0,0.98039997,22.0,0.20019999,4.0,,0.0
-5.9500046,106.5,0.3234,15.0,0.93439996,15.0,,0.0,,0.0
-5.9500046,106.55,0.2794,17.0,0.90479994,17.0,,0.0,,0.0
-5.9500046,106.6,0.3218,27.0,0.94299996,27.0,0.3834,1.0,,0.0
-5.9500046,106.65,0.3108,20.0,0.9813,20.0,0.3766,1.0,-0.1983,1.0
-5.9500046,106.7,0.361,17.0,0.9966999,17.0,0.3638,1.0,0.046899974,1.0
-5.9500046,106.75,0.3788,21.0,1.0256,21.0,0.32999998,1.0,,0.0
-5.9500046,106.8,0.3224,23.0,1.0022999,23.0,0.26659998,2.0,,0.0
-5.9500046,106.85,0.3506,19.0,1.0264,19.0,0.23099999,3.0,,0.0
-5.9500046,106.9,0.24159999,18.0,0.9757999,18.0,0.24,3.0,-0.17090002,1.0
-5.9500046,106.95,0.26479998,20.0,0.99399996,20.0,0.23519999,3.0,,0.0
-5.9500046,107.0,0.3972,20.0,0.9749999,20.0,0.23179999,3.0,,0.0
-6.0,106.5,0.28759998,13.0,0.9439,13.0,,0.0,,0.0
-6.0,106.55,0.2958,14.0,0.9403,14.0,,0.0,,0.0
-6.0,106.6,0.3118,17.0,0.94149995,17.0,0.37539998,1.0,,0.0
-6.0,106.65,0.4132,16.0,0.9051,16.0,0.3728,1.0,,0.0
-6.0,106.7,0.2934,24.0,0.921,24.0,0.366,1.0,,0.0
-6.0,106.75,0.33339998,18.0,1.003,18.0,0.355,1.0,,0.0
-6.0,106.8,0.3498,13.0,1.0218999,13.0,0.3594,1.0,,0.0
-6.0,106.85,0.30339998,14.0,1.0131999,14.0,0.2902,2.0,,0.0
-6.0,106.9,0.3232,16.0,0.9942,16.0,0.2102,1.0,,0.0
-6.0,106.95,0.3024,15.0,1.0078,15.0,0.1898,2.0,,0.0
-6.0,107.0,0.2314,9.0,1.0004,9.0,0.2094,1.0,,0.0
-6.050003,106.5,0.092599995,9.0,0.8579,9.0,,0.0,,0.0
-6.050003,106.55,0.1468,2.0,0.7976999,2.0,,0.0,,0.0
-6.050003,106.6,0.108399995,2.0,0.85669994,2.0,,0.0,,0.0
-6.050003,106.65,0.2488,22.0,1.0058,22.0,,0.0,,0.0
-6.050003,106.7,0.2986,18.0,0.8765,18.0,,0.0,,0.0
-6.050003,106.75,0.57159996,11.0,1.143,11.0,,0.0,,0.0
-6.050003,106.8,0.4716,13.0,1.0307,13.0,,0.0,,0.0
-6.050003,106.85,0.4042,11.0,1.0504,11.0,0.2188,1.0,,0.0
-6.050003,106.9,0.4094,7.0,1.0468,7.0,0.21959999,1.0,,0.0
-6.050003,106.95,0.58239996,12.0,1.1006,12.0,0.21939999,1.0,,0.0
-6.050003,107.0,0.24759999,9.0,1.1610999,9.0,,0.0,,0.0
-6.0999985,106.5,0.24039999,2.0,0.68939996,2.0,,0.0,,0.0
-6.0999985,106.55,0.1786,9.0,0.9039999,9.0,,0.0,,0.0
-6.0999985,106.6,0.1576,17.0,0.877,16.0,,0.0,,0.0
-6.0999985,106.65,0.1858,6.0,0.8915,6.0,,0.0,,0.0
-6.0999985,106.7,0.218,15.0,0.9008,15.0,,0.0,,0.0
-6.0999985,106.75,0.183,7.0,0.79699993,7.0,,0.0,,0.0
-6.0999985,106.8,0.3618,10.0,0.7298,10.0,,0.0,,0.0
-6.0999985,106.85,0.4242,10.0,0.76049995,10.0,,0.0,,0.0
-6.0999985,106.9,0.32259998,25.0,0.9930999,25.0,,0.0,,0.0
-6.0999985,106.95,0.3854,17.0,1.0030999,16.0,,0.0,,0.0
-6.0999985,107.0,0.43019998,17.0,1.1013,17.0,,0.0,,0.0
-6.1500015,106.5,0.0,1.0,,0.0,,0.0,,0.0
-6.1500015,106.55,0.0806,7.0,0.778,6.0,,0.0,,0.0
-6.1500015,106.6,0.22479999,7.0,1.0574,7.0,,0.0,,0.0
-6.1500015,106.65,0.19759999,7.0,0.8794,7.0,,0.0,,0.0
-6.1500015,106.7,0.2076,9.0,0.8887,9.0,,0.0,,0.0
-6.1500015,106.75,0.3646,12.0,0.68639994,12.0,,0.0,,0.0
-6.1500015,106.8,0.2986,10.0,0.92349994,10.0,,0.0,,0.0
-6.1500015,106.85,0.3676,18.0,1.0192,18.0,,0.0,,0.0
-6.1500015,106.9,0.4238,19.0,0.8902,19.0,,0.0,,0.0
-6.1500015,106.95,0.4114,7.0,0.80359995,7.0,,0.0,,0.0
-6.1500015,107.0,0.487,12.0,1.2978,12.0,,0.0,,0.0
-6.2000046,106.5,,0.0,,0.0,,0.0,,0.0
-6.2000046,106.55,0.23259999,2.0,0.91559994,2.0,,0.0,,0.0
-6.2000046,106.6,0.074999996,7.0,0.89769995,5.0,,0.0,,0.0
-6.2000046,106.65,0.1028,5.0,0.7911,5.0,,0.0,,0.0
-6.2000046,106.7,0.2048,10.0,0.9764999,10.0,,0.0,,0.0
-6.2000046,106.75,0.176,14.0,0.8751,13.0,,0.0,,0.0
-6.2000046,106.8,0.3312,14.0,0.76689994,14.0,,0.0,,0.0
-6.2000046,106.85,0.2226,5.0,0.8671,5.0,,0.0,,0.0
-6.2000046,106.9,0.2634,5.0,0.8457999,5.0,,0.0,,0.0
-6.2000046,106.95,0.27699998,5.0,0.9454,5.0,,0.0,,0.0
-6.2000046,107.0,0.2678,6.0,0.9963,6.0,,0.0,,0.0
-6.25,106.5,0.0592,6.0,0.8808,6.0,,0.0,,0.0
-6.25,106.55,0.1052,8.0,0.8951,7.0,,0.0,,0.0
