latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.55,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.6,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.65,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.7,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.75,0.5352,1.0,1.0123999,1.0,,0.0,,0.0
-5.9000015,106.8,0.5772,2.0,1.02,2.0,,0.0,,0.0
-5.9000015,106.85,0.4544,6.0,1.0511999,6.0,,0.0,,0.0
-5.9000015,106.9,0.47599998,4.0,1.0498999,4.0,,0.0,,0.0
-5.9000015,106.95,0.47,5.0,1.0588,5.0,,0.0,,0.0
-5.9000015,107.0,0.4944,5.0,1.0788,5.0,,0.0,,0.0
-5.9500046,106.5,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.55,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.6,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.65,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.7,0.5186,1.0,1.0338,1.0,,0.0,,0.0
-5.9500046,106.75,0.5208,2.0,1.0302999,2.0,,0.0,,0.0
-5.9500046,106.8,0.5334,3.0,1.0387,3.0,,0.0,,0.0
-5.9500046,106.85,0.618,4.0,1.1037999,4.0,,0.0,,0.0
-5.9500046,106.9,0.49679998,5.0,1.06,5.0,,0.0,,0.0
-5.9500046,106.95,0.46019998,6.0,1.0694,6.0,,0.0,,0.0
-5.9500046,107.0,0.48139998,2.0,1.0199,2.0,,0.0,,0.0
-6.0,106.5,,0.0,,0.0,,0.0,,0.0
-6.0,106.55,,0.0,,0.0,,0.0,,0.0
-6.0,106.6,,0.0,,0.0,,0.0,,0.0
-6.0,106.65,,0.0,,0.0,,0.0,,0.0
-6.0,106.7,,0.0,,0.0,,0.0,,0.0
-6.0,106.75,0.7252,1.0,1.0187,1.0,,0.0,,0.0
-6.0,106.8,0.5306,5.0,1.0481,5.0,,0.0,,0.0
-6.0,106.85,0.4684,4.0,1.0619999,4.0,,0.0,,0.0
-6.0,106.9,0.5374,3.0,1.0532,3.0,,0.0,,0.0
-6.0,106.95,0.49699998,5.0,1.0751,5.0,,0.0,,0.0
-6.0,107.0,0.62799996,5.0,1.0418999,5.0,,0.0,,0.0
-6.050003,106.5,0.2496,11.0,1.0603,11.0,,0.0,,0.0
-6.050003,106.55,0.5934,13.0,0.96739995,13.0,,0.0,,0.0
-6.050003,106.6,0.1898,13.0,1.0335,13.0,,0.0,,0.0
-6.050003,106.65,0.18679999,15.0,1.0926,15.0,,0.0,,0.0
-6.050003,106.7,0.265,15.0,1.0769,15.0,,0.0,,0.0
-6.050003,106.75,0.6886,7.0,1.0796,7.0,,0.0,,0.0
-6.050003,106.8,0.58559996,5.0,1.0547,5.0,,0.0,,0.0
-6.050003,106.85,0.59599996,3.0,1.0465,3.0,,0.0,,0.0
-6.050003,106.9,0.5178,3.0,1.0640999,3.0,,0.0,,0.0
-6.050003,106.95,0.6112,5.0,1.076,5.0,,0.0,,0.0
-6.050003,107.0,0.89379996,7.0,0.9182,7.0,,0.0,,0.0
-6.0999985,106.5,0.44439998,14.0,1.0570999,12.0,,0.0,,0.0
-6.0999985,106.55,0.2624,12.0,1.0149,12.0,,0.0,,0.0
-6.0999985,106.6,0.2192,21.0,1.0285,21.0,,0.0,,0.0
-6.0999985,106.65,0.3994,25.0,0.9783,25.0,,0.0,,0.0
-6.0999985,106.7,0.5356,20.0,0.9647,20.0,,0.0,,0.0
-6.0999985,106.75,1.2612,4.0,0.7128,4.0,,0.0,,0.0
-6.0999985,106.8,1.7672,1.0,0.4856,1.0,,0.0,,0.0
-6.0999985,106.85,0.5922,4.0,1.0260999,4.0,,0.0,,0.0
-6.0999985,106.9,0.2426,10.0,1.0796,10.0,,0.0,,0.0
-6.0999985,106.95,0.53679997,12.0,1.0178,11.0,,0.0,,0.0
-6.0999985,107.0,1.023,7.0,1.1833999,7.0,,0.0,,0.0
-6.1500015,106.5,0.1858,14.0,1.0443,13.0,,0.0,,0.0
-6.1500015,106.55,0.20539999,16.0,1.0128,16.0,,0.0,,0.0
-6.1500015,106.6,0.478,21.0,0.93779993,21.0,,0.0,,0.0
-6.1500015,106.65,0.1244,21.0,1.0705999,20.0,,0.0,,0.0
-6.1500015,106.7,0.658,10.0,0.90849996,10.0,,0.0,,0.0
-6.1500015,106.75,0.4606,11.0,1.0374999,11.0,,0.0,,0.0
-6.1500015,106.8,0.08,7.0,1.0820999,7.0,,0.0,,0.0
-6.1500015,106.85,1.166,6.0,0.72019994,6.0,,0.0,,0.0
-6.1500015,106.9,0.1988,9.0,1.0478,9.0,,0.0,,0.0
-6.1500015,106.95,0.4068,7.0,1.1473999,7.0,,0.0,,0.0
-6.1500015,107.0,1.096,7.0,1.2172999,7.0,,0.0,,0.0
-6.2000046,106.5,0.1954,14.0,1.0435,13.0,,0.0,,0.0
-6.2000046,106.55,0.114,24.0,1.032,23.0,,0.0,,0.0
-6.2000046,106.6,0.2742,28.0,1.0286,28.0,,0.0,,0.0
-6.2000046,106.65,0.28039998,18.0,1.0461999,18.0,,0.0,,0.0
-6.2000046,106.7,0.2886,13.0,0.9749,13.0,,0.0,,0.0
-6.2000046,106.75,0.074,6.0,1.0773,6.0,,0.0,,0.0
-6.2000046,106.8,0.3108,6.0,1.0208,6.0,,0.0,,0.0
-6.2000046,106.85,0.17379999,11.0,1.0999,11.0,,0.0,,0.0
-6.2000046,106.9,0.1874,5.0,1.1304,5.0,,0.0,,0.0
-6.2000046,106.95,0.3752,1.0,1.2444999,1.0,,0.0,,0.0
-6.2000046,107.0,0.22379999,3.0,1.0896,3.0,,0.0,,0.0
-6.25,106.5,0.1678,20.0,1.0399,19.0,,0.0,,0.0
-6.25,106.55,0.2276,26.0,1.0239999,26.0,,0.0,,0.0
-6.25,106.6,0.141,24.0,1.0468,24.0,,0.0,,0.0
-6.25,106.65,0.32999998,27.0,1.0137999,27.0,,0.0,,0.0
-6.25,106.7,0.3788,15.0,0.9698,15.0,,0.0,,0.0
-6.25,106.75,0.16659999,9.0,1.0752,9.0,,0.0,,0.0
-6.25,106.8,0.2356,10.0,1.0674,10.0,,0.0,,0.0
-6.25,106.85,0.0554,4.0,1.0784,4.0,,0.0,,0.0
-6.25,106.9,0.7206,4.0,0.9814999,4.0,,0.0,,0.0
-6.25,106.95,0.2938,4.0,1.0846,4.0,,0.0,,0.0
-6.25,107.0,0.056399997,3.0,1.0841999,3.0,,0.0,,0.0
-6.300003,106.5,0.103999995,17.0,1.0112,15.0,,0.0,,0.0
-6.300003,106.55,0.22479999,29.0,0.9755,27.0,,0.0,,0.0
-6.300003,106.6,0.23699999,21.0,0.99529994,21.0,,0.0,,0.0
-6.300003,106.65,0.2922,18.0,1.0267999,18.0,,0.0,,0.0
-6.300003,106.7,0.2122,10.0,1.0515,10.0,,0.0,,0.0
-6.300003,106.75,0.26139998,12.0,1.1014999,12.0,,0.0,,0.0
-6.300003,106.8,0.117,7.0,1.0886999,6.0,,0.0,,0.0
-6.300003,106.85,0.3354,4.0,1.0719,4.0,,0.0,,0.0
-6.300003,106.9,0.41779998,6.0,1.0876,6.0,,0.0,,0.0
-6.300003,106.95,0.003,1.0,1.0781,1.0,,0.0,,0.0
-6.300003,107.0,0.741,1.0,1.0955,1.0,,0.0,,0.0
-6.3499985,106.5,0.66679996,6.0,0.84309995,6.0,,0.0,,0.0
-6.3499985,106.55,0.33339998,23.0,0.9934,23.0,,0.0,,0.0
-6.3499985,106.6,0.336,22.0,1.0467,21.0,,0.0,,0.0
-6.3499985,106.65,0.43039998,9.0,0.99389994,9.0,,0.0,,0.0
-6.3499985,106.7,0.18159999,11.0,1.0670999,11.0,,0.0,,0.0
-6.3499985,106.75,0.26839998,10.0,1.0457,10.0,,0.0,,0.0
-6.3499985,106.8,0.2622,11.0,1.06,11.0,,0.0,,0.0
-6.3499985,106.85,0.34899998,7.0,1.0279,7.0,,0.0,,0.0
-6.3499985,106.9,0.8648,2.0,0.8687999,2.0,,0.0,,0.0
-6.3499985,106.95,0.4076,2.0,1.0855,2.0,,0.0,,0.0
-6.3499985,107.0,1.6594,4.0,1.1714,4.0,,0.0,,0.0
-6.4000015,106.5,0.292,28.0,0.90929997,27.0,,0.0,,0.0
-6.4000015,106.55,0.31039998,23.0,0.9275999,23.0,,0.0,,0.0
-6.4000015,106.6,0.4166,13.0,1.038,13.0,,0.0,,0.0
-6.4000015,106.65,0.2562,11.0,1.0502,11.0,,0.0,,0.0
-6.4000015,106.7,0.3114,16.0,1.0507,16.0,,0.0,,0.0
-6.4000015,106.75,0.389,14.0,1.0848999,14.0,,0.0,,0.0
-6.4000015,106.8,0.32799998,9.0,1.0532999,9.0,,0.0,,0.0
-6.4000015,106.85,0.44239998,6.0,1.0134,6.0,,0.0,,0.0
-6.4000015,106.9,0.673,4.0,1.0030999,4.0,,0.0,,0.0
-6.4000015,106.95,1.265,1.0,0.521,1.0,,0.0,,0.0
-6.4000015,107.0,1.4987999,3.0,1.1602,3.0,,0.0,,0.0
-6.4500046,106.5,0.21139999,14.0,0.9805,14.0,,0.0,,0.0
-6.4500046,106.55,0.2518,8.0,1.0174999,8.0,,0.0,,0.0
-6.4500046,106.6,0.3728,8.0,1.1017,7.0,,0.0,,0.0
-6.4500046,106.65,0.31599998,15.0,1.0593,15.0,,0.0,,0.0
-6.4500046,106.7,0.2162,7.0,0.9642999,7.0,,0.0,,0.0
-6.4500046,106.75,0.4538,8.0,1.0453,8.0,,0.0,,0.0
-6.4500046,106.8,0.43179998,8.0,0.94429994,8.0,,0.0,,0.0
-6.4500046,106.85,0.44619998,4.0,1.0622,4.0,,0.0,,0.0
-6.4500046,106.9,0.4488,1.0,1.064,1.0,,0.0,,0.0
