latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.608,9.0,1.0110999,9.0,,0.0,,0.0
-5.9000015,106.55,0.6074,14.0,0.99259996,14.0,,0.0,,0.0
-5.9000015,106.6,0.5706,15.0,1.0133,15.0,,0.0,,0.0
-5.9000015,106.65,0.5424,13.0,1.0288999,13.0,,0.0,,0.0
-5.9000015,106.7,0.53819996,12.0,1.0351,12.0,,0.0,,0.0
-5.9000015,106.75,0.5476,11.0,1.0386,11.0,,0.0,,0.0
-5.9000015,106.8,0.5348,12.0,1.0497999,12.0,,0.0,,0.0
-5.9000015,106.85,0.5778,11.0,1.0676,11.0,,0.0,,0.0
-5.9000015,106.9,0.6112,11.0,1.0886999,11.0,,0.0,,0.0
-5.9000015,106.95,0.6202,11.0,1.1043999,11.0,,0.0,,0.0
-5.9000015,107.0,0.6322,14.0,1.1194999,14.0,,0.0,,0.0
-5.9500046,106.5,0.62759995,11.0,0.9936,11.0,,0.0,,0.0
-5.9500046,106.55,0.6098,9.0,1.0092,9.0,,0.0,,0.0
-5.9500046,106.6,0.5534,15.0,0.9862,15.0,,0.0,,0.0
-5.9500046,106.65,0.57019997,12.0,1.0336,12.0,,0.0,,0.0
-5.9500046,106.7,0.5584,13.0,1.0497999,13.0,,0.0,,0.0
-5.9500046,106.75,0.57919997,13.0,1.0486,13.0,,0.0,,0.0
-5.9500046,106.8,0.56479996,13.0,1.0647999,13.0,,0.0,,0.0
-5.9500046,106.85,0.77,13.0,1.1419,13.0,,0.0,,0.0
-5.9500046,106.9,0.6444,12.0,1.1261,12.0,,0.0,,0.0
-5.9500046,106.95,0.71059996,13.0,1.14,13.0,,0.0,,0.0
-5.9500046,107.0,0.89779997,7.0,1.1402999,7.0,,0.0,,0.0
-6.0,106.5,0.64419997,9.0,1.0101,9.0,,0.0,,0.0
-6.0,106.55,0.66999996,10.0,1.0228,10.0,,0.0,,0.0
-6.0,106.6,0.66999996,13.0,0.9943,13.0,,0.0,,0.0
-6.0,106.65,0.88,7.0,0.8248999,7.0,,0.0,,0.0
-6.0,106.7,0.6842,12.0,1.0576999,12.0,,0.0,,0.0
-6.0,106.75,0.5888,9.0,1.069,9.0,,0.0,,0.0
-6.0,106.8,0.6724,14.0,1.0856999,14.0,,0.0,,0.0
-6.0,106.85,0.7012,10.0,1.0919,10.0,,0.0,,0.0
-6.0,106.9,0.71459997,10.0,1.1278,10.0,,0.0,,0.0
-6.0,106.95,0.68119997,11.0,1.1195999,11.0,,0.0,,0.0
-6.0,107.0,0.58,27.0,1.0263,27.0,,0.0,,0.0
-6.050003,106.5,0.5596,19.0,0.9498999,19.0,,0.0,,0.0
-6.050003,106.55,0.7392,16.0,0.9942,16.0,,0.0,,0.0
-6.050003,106.6,0.5136,15.0,1.0076,15.0,,0.0,,0.0
-6.050003,106.65,0.4168,13.0,1.0505999,13.0,,0.0,,0.0
-6.050003,106.7,0.5516,11.0,1.0235,11.0,,0.0,,0.0
-6.050003,106.75,0.6516,1.0,1.1456,1.0,,0.0,,0.0
-6.050003,106.8,0.6968,3.0,1.1266999,3.0,,0.0,,0.0
-6.050003,106.85,0.8322,6.0,1.0452,6.0,,0.0,,0.0
-6.050003,106.9,0.8944,5.0,1.0008999,5.0,,0.0,,0.0
-6.050003,106.95,0.8662,7.0,1.1201999,7.0,,0.0,,0.0
-6.050003,107.0,0.48819998,27.0,1.0306,26.0,,0.0,,0.0
-6.0999985,106.5,0.90239996,16.0,1.005,16.0,,0.0,,0.0
-6.0999985,106.55,0.4802,8.0,0.98829997,8.0,,0.0,,0.0
-6.0999985,106.6,0.5794,12.0,0.9223,12.0,,0.0,,0.0
-6.0999985,106.65,0.578,12.0,1.0329,12.0,,0.0,,0.0
-6.0999985,106.7,0.5588,11.0,1.089,11.0,,0.0,,0.0
-6.0999985,106.75,0.66539997,10.0,0.9585999,10.0,,0.0,,0.0
-6.0999985,106.8,1.0196,8.0,0.8213999,8.0,,0.0,,0.0
-6.0999985,106.85,0.8366,8.0,0.9699,8.0,,0.0,,0.0
-6.0999985,106.9,0.40919998,15.0,1.0848,15.0,,0.0,,0.0
-6.0999985,106.95,0.4924,17.0,1.0731,17.0,,0.0,,0.0
-6.0999985,107.0,0.8232,20.0,1.1207,20.0,,0.0,,0.0
-6.1500015,106.5,0.84099996,11.0,0.8506,11.0,,0.0,,0.0
