latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.4804,4.0,1.0518,4.0,,0.0,,0.0
-5.9000015,106.55,0.39519998,4.0,1.0862,4.0,,0.0,,0.0
-5.9000015,106.6,0.35819998,7.0,1.0611999,7.0,,0.0,,0.0
-5.9000015,106.65,0.38979998,8.0,1.0737,8.0,,0.0,,0.0
-5.9000015,106.7,0.4324,7.0,1.0746,7.0,,0.0,,0.0
-5.9000015,106.75,0.3804,9.0,1.0927999,9.0,,0.0,,0.0
-5.9000015,106.8,0.334,10.0,1.1225,10.0,,0.0,,0.0
-5.9000015,106.85,0.3146,8.0,1.1295999,8.0,,0.0,,0.0
-5.9000015,106.9,0.3412,11.0,1.1264,11.0,,0.0,,0.0
-5.9000015,106.95,0.3382,14.0,1.0970999,14.0,,0.0,,0.0
-5.9000015,107.0,0.3234,12.0,1.1180999,12.0,,0.0,,0.0
-5.9500046,106.5,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.55,0.3188,3.0,1.0762999,3.0,,0.0,,0.0
-5.9500046,106.6,0.3358,3.0,1.0874,3.0,,0.0,,0.0
-5.9500046,106.65,0.3454,2.0,1.0777,2.0,,0.0,,0.0
-5.9500046,106.7,0.387,5.0,1.0805999,5.0,,0.0,,0.0
-5.9500046,106.75,0.41759998,6.0,1.0561,6.0,,0.0,,0.0
-5.9500046,106.8,0.4082,6.0,1.0932,6.0,,0.0,,0.0
-5.9500046,106.85,0.43699998,5.0,1.0929999,5.0,,0.0,,0.0
-5.9500046,106.9,0.3294,5.0,1.1219,5.0,,0.0,,0.0
-5.9500046,106.95,0.2602,1.0,1.1277,1.0,,0.0,,0.0
-5.9500046,107.0,1.152,2.0,1.2518,2.0,,0.0,,0.0
-6.0,106.5,0.5812,1.0,1.0884,1.0,,0.0,,0.0
-6.0,106.55,0.6548,1.0,1.0834999,1.0,,0.0,,0.0
-6.0,106.6,0.2726,2.0,1.1041,2.0,,0.0,,0.0
-6.0,106.65,,0.0,,0.0,,0.0,,0.0
-6.0,106.7,0.5128,4.0,1.0432999,4.0,,0.0,,0.0
-6.0,106.75,0.2714,1.0,1.1301999,1.0,,0.0,,0.0
-6.0,106.8,,0.0,,0.0,,0.0,,0.0
-6.0,106.85,,0.0,,0.0,,0.0,,0.0
-6.0,106.9,0.4612,2.0,1.0843999,2.0,,0.0,,0.0
-6.0,106.95,0.48279998,2.0,1.084,2.0,,0.0,,0.0
-6.0,107.0,0.38459998,22.0,1.092,22.0,,0.0,,0.0
-6.050003,106.5,0.2504,14.0,1.0570999,14.0,,0.0,,0.0
-6.050003,106.55,0.3428,18.0,1.0805,18.0,,0.0,,0.0
-6.050003,106.6,0.4186,5.0,1.0870999,5.0,,0.0,,0.0
-6.050003,106.65,0.254,7.0,1.087,7.0,,0.0,,0.0
-6.050003,106.7,0.6724,3.0,1.0134,3.0,,0.0,,0.0
-6.050003,106.75,0.2714,2.0,1.176,2.0,,0.0,,0.0
-6.050003,106.8,0.2154,2.0,1.181,2.0,,0.0,,0.0
-6.050003,106.85,0.2412,2.0,1.1662999,2.0,,0.0,,0.0
-6.050003,106.9,0.26119998,1.0,1.1603,1.0,,0.0,,0.0
-6.050003,106.95,0.31,1.0,1.1021,1.0,,0.0,,0.0
-6.050003,107.0,0.5082,16.0,1.0335,16.0,,0.0,,0.0
-6.0999985,106.5,0.27899998,13.0,1.0013,13.0,,0.0,,0.0
-6.0999985,106.55,0.20179999,21.0,1.1372,21.0,,0.0,,0.0
-6.0999985,106.6,0.22559999,14.0,1.1427,14.0,,0.0,,0.0
-6.0999985,106.65,0.2692,9.0,1.1408,9.0,,0.0,,0.0
-6.0999985,106.7,0.285,7.0,1.1258999,7.0,,0.0,,0.0
-6.0999985,106.75,0.72819996,10.0,0.9978,10.0,,0.0,,0.0
-6.0999985,106.8,1.1438,4.0,0.7580999,4.0,,0.0,,0.0
-6.0999985,106.85,0.4224,1.0,1.0796,1.0,,0.0,,0.0
-6.0999985,106.9,0.3622,9.0,1.1789,9.0,,0.0,,0.0
-6.0999985,106.95,0.389,8.0,1.1693,8.0,,0.0,,0.0
-6.0999985,107.0,0.3066,14.0,1.155,14.0,,0.0,,0.0
-6.1500015,106.5,0.2726,7.0,1.0647999,7.0,,0.0,,0.0
-6.1500015,106.55,0.18679999,17.0,1.1401999,17.0,,0.0,,0.0
-6.1500015,106.6,0.17719999,13.0,1.1696999,13.0,,0.0,,0.0
-6.1500015,106.65,0.2978,10.0,1.1518999,10.0,,0.0,,0.0
-6.1500015,106.7,0.1752,17.0,1.1696,17.0,,0.0,,0.0
-6.1500015,106.75,0.20459999,11.0,1.1904,11.0,,0.0,,0.0
-6.1500015,106.8,0.459,11.0,1.0928999,11.0,,0.0,,0.0
-6.1500015,106.85,0.2794,15.0,1.1695,15.0,,0.0,,0.0
-6.1500015,106.9,0.3188,8.0,1.1468999,8.0,,0.0,,0.0
-6.1500015,106.95,0.267,5.0,1.1852,5.0,,0.0,,0.0
-6.1500015,107.0,0.4014,9.0,1.1327,9.0,,0.0,,0.0
-6.2000046,106.5,0.2704,2.0,1.1092,2.0,,0.0,,0.0
-6.2000046,106.55,0.2306,6.0,1.1324999,6.0,,0.0,,0.0
-6.2000046,106.6,0.4292,7.0,1.0540999,7.0,,0.0,,0.0
-6.2000046,106.65,0.21759999,9.0,1.1344999,9.0,,0.0,,0.0
-6.2000046,106.7,0.2172,2.0,1.0853,2.0,,0.0,,0.0
-6.2000046,106.75,0.1598,3.0,1.1940999,3.0,,0.0,,0.0
-6.2000046,106.8,0.515,6.0,1.0256,6.0,,0.0,,0.0
-6.2000046,106.85,0.333,7.0,1.1735,7.0,,0.0,,0.0
-6.2000046,106.9,0.4136,13.0,1.1291,13.0,,0.0,,0.0
-6.2000046,106.95,0.119799994,5.0,1.1746,5.0,,0.0,,0.0
-6.2000046,107.0,0.1998,4.0,1.2592,4.0,,0.0,,0.0
-6.25,106.5,0.8526,3.0,0.7588999,3.0,,0.0,,0.0
-6.25,106.55,0.2092,8.0,1.1524999,8.0,,0.0,,0.0
-6.25,106.6,0.2472,4.0,1.1156,4.0,,0.0,,0.0
-6.25,106.65,0.2606,8.0,1.096,8.0,,0.0,,0.0
-6.25,106.7,0.196,6.0,1.1662999,6.0,,0.0,,0.0
-6.25,106.75,0.3242,3.0,1.0561,3.0,,0.0,,0.0
-6.25,106.8,0.831,6.0,0.80719995,6.0,,0.0,,0.0
-6.25,106.85,0.49679998,11.0,1.043,11.0,,0.0,,0.0
-6.25,106.9,0.35,9.0,1.0787,9.0,,0.0,,0.0
-6.25,106.95,0.355,12.0,1.1215999,12.0,,0.0,,0.0
-6.25,107.0,0.13419999,11.0,1.2107999,11.0,,0.0,,0.0
-6.300003,106.5,1.1186,2.0,0.6119,2.0,,0.0,,0.0
-6.300003,106.55,0.3786,6.0,0.9777,6.0,,0.0,,0.0
-6.300003,106.6,0.4048,4.0,1.0009999,4.0,,0.0,,0.0
-6.300003,106.65,0.2528,7.0,1.1255,7.0,,0.0,,0.0
-6.300003,106.7,0.2768,5.0,1.1294999,5.0,,0.0,,0.0
-6.300003,106.75,0.2716,3.0,1.1725,3.0,,0.0,,0.0
-6.300003,106.8,0.2478,5.0,1.11,5.0,,0.0,,0.0
-6.300003,106.85,0.15339999,10.0,1.217,10.0,,0.0,,0.0
-6.300003,106.9,0.1762,9.0,1.2039,9.0,,0.0,,0.0
-6.300003,106.95,0.1308,12.0,1.2077,11.0,,0.0,,0.0
-6.300003,107.0,0.1292,12.0,1.2076,12.0,,0.0,,0.0
-6.3499985,106.5,0.55799997,3.0,0.9045999,3.0,,0.0,,0.0
-6.3499985,106.55,0.3436,3.0,0.8759999,3.0,,0.0,,0.0
-6.3499985,106.6,0.21159999,5.0,1.0672,5.0,,0.0,,0.0
-6.3499985,106.65,0.3618,5.0,1.0812,5.0,,0.0,,0.0
-6.3499985,106.7,0.2148,8.0,1.133,8.0,,0.0,,0.0
-6.3499985,106.75,0.23079999,3.0,1.1811,3.0,,0.0,,0.0
-6.3499985,106.8,0.1542,7.0,1.2096,7.0,,0.0,,0.0
-6.3499985,106.85,0.0414,3.0,1.2621,3.0,,0.0,,0.0
-6.3499985,106.9,0.13859999,5.0,1.2311,5.0,,0.0,,0.0
-6.3499985,106.95,0.094399996,8.0,1.2358999,8.0,,0.0,,0.0
-6.3499985,107.0,0.1268,13.0,1.1969999,13.0,,0.0,,0.0
-6.4000015,106.5,1.2724,1.0,0.4052,1.0,,0.0,,0.0
-6.4000015,106.55,0.3976,1.0,0.5993,1.0,,0.0,,0.0
-6.4000015,106.6,0.2358,8.0,1.0961,8.0,,0.0,,0.0
-6.4000015,106.65,0.2136,9.0,1.0988,9.0,,0.0,,0.0
-6.4000015,106.7,0.2048,6.0,1.1248,6.0,,0.0,,0.0
-6.4000015,106.75,0.1972,6.0,1.1324999,6.0,,0.0,,0.0
-6.4000015,106.8,0.062,9.0,1.2634,9.0,,0.0,,0.0
-6.4000015,106.85,0.1286,1.0,1.2170999,1.0,,0.0,,0.0
-6.4000015,106.9,0.1374,10.0,1.1941999,10.0,,0.0,,0.0
-6.4000015,106.95,0.0924,10.0,1.2357,10.0,,0.0,,0.0
-6.4000015,107.0,0.0752,13.0,1.2341,13.0,,0.0,,0.0
-6.4500046,106.5,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.55,0.5736,2.0,0.921,2.0,,0.0,,0.0
-6.4500046,106.6,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.65,0.19739999,5.0,1.1567999,5.0,,0.0,,0.0
-6.4500046,106.7,0.22919999,6.0,1.0759,6.0,,0.0,,0.0
-6.4500046,106.75,0.0716,6.0,1.2493,5.0,,0.0,,0.0
-6.4500046,106.8,0.0906,4.0,1.2062999,4.0,,0.0,,0.0
-6.4500046,106.85,0.114999995,4.0,1.2318,4.0,,0.0,,0.0
-6.4500046,106.9,0.139,7.0,1.1976999,7.0,,0.0,,0.0
-6.4500046,106.95,0.0742,14.0,1.2375,14.0,,0.0,,0.0
-6.4500046,107.0,0.121199995,12.0,1.1816,12.0,,0.0,,0.0
-6.5,106.5,,0.0,,0.0,,0.0,,0.0
-6.5,106.55,0.0642,1.0,1.2412,1.0,,0.0,,0.0
-6.5,106.6,0.19119999,1.0,1.1215,1.0,,0.0,,0.0
-6.5,106.65,0.0994,1.0,1.2493,1.0,,0.0,,0.0
-6.5,106.7,0.17999999,4.0,1.1969,4.0,,0.0,,0.0
-6.5,106.75,0.195,9.0,1.2046,9.0,,0.0,,0.0
-6.5,106.8,0.1672,2.0,1.2091999,2.0,,0.0,,0.0
-6.5,106.85,0.1144,1.0,1.1603,1.0,,0.0,,0.0
-6.5,106.9,0.1894,3.0,1.1442,3.0,,0.0,,0.0
-6.5,106.95,0.058799997,5.0,1.2220999,5.0,,0.0,,0.0
-6.5,107.0,0.048,13.0,1.2526,13.0,,0.0,,0.0
