date,NDVI
2022-01-01,0.35280909851145675
2022-01-02,0.34819280293527344
2022-01-03,0.3435765073590901
2022-01-04,0.33896021178290686
2022-01-05,0.33434391620672355
2022-01-06,0.32972762063054023
2022-01-07,0.3251113250543569
2022-01-08,0.3204950294781736
2022-01-09,0.3158787339019903
2022-01-10,0.311262438325807
2022-01-11,0.3066461427496237
2022-01-12,0.3020298471734404
2022-01-13,0.2974135515972571
2022-01-14,0.29279725602107376
2022-01-15,0.2881809604448905
2022-01-16,0.2835646648687072
2022-01-17,0.27894836929252387
2022-01-18,0.27646368991996306
2022-01-19,0.27397901054740226
2022-01-20,0.2714943311748414
2022-01-21,0.2690096518022806
2022-01-22,0.2665249724297198
2022-01-23,0.264040293057159
2022-01-24,0.2615556136845982
2022-01-25,0.2590709343120373
2022-01-26,0.2565862549394765
2022-01-27,0.2541015755669157
2022-01-28,0.2516168961943549
2022-01-29,0.2491322168217941
2022-01-30,0.24664753744923326
2022-01-31,0.24416285807667246
2022-02-01,0.24167817870411162
2022-02-02,0.23919349933155082
2022-02-03,0.2463095713569519
2022-02-04,0.25342564338235296
2022-02-05,0.26054171540775406
2022-02-06,0.2676577874331551
2022-02-07,0.2747738594585562
2022-02-08,0.28188993148395725
2022-02-09,0.28900600350935834
2022-02-10,0.29612207553475944
2022-02-11,0.3032381475601605
2022-02-12,0.31035421958556153
2022-02-13,0.31747029161096263
2022-02-14,0.32458636363636373
2022-02-15,0.33170243566176477
2022-02-16,0.33881850768716587
2022-02-17,0.3459345797125669
2022-02-18,0.353050651737968
2022-02-19,0.34981252715574873
2022-02-20,0.3465744025735295
2022-02-21,0.3433362779913103
2022-02-22,0.340098153409091
2022-02-23,0.3368600288268717
2022-02-24,0.3336219042446525
2022-02-25,0.33038377966243326
2022-02-26,0.327145655080214
2022-02-27,0.3239075304979947
2022-02-28,0.3206694059157755
2022-03-01,0.31743128133355625
2022-03-02,0.31419315675133697
2022-03-03,0.3109550321691177
2022-03-04,0.30771690758689846
2022-03-05,0.30447878300467923
2022-03-06,0.30124065842245995
2022-03-07,0.30652176533255354
2022-03-08,0.3118028722426471
2022-03-09,0.31708397915274067
2022-03-10,0.32236508606283426
2022-03-11,0.3276461929729278
2022-03-12,0.3329272998830214
2022-03-13,0.338208406793115
2022-03-14,0.34348951370320857
2022-03-15,0.3487706206133021
2022-03-16,0.3540517275233957
2022-03-17,0.3593328344334893
2022-03-18,0.3646139413435828
2022-03-19,0.3698950482536764
2022-03-20,0.37517615516377
2022-03-21,0.38045726207386354
2022-03-22,0.38573836898395714
2022-03-23,0.3845428256600935
2022-03-24,0.3833472823362299
2022-03-25,0.38215173901236626
2022-03-26,0.3809561956885026
2022-03-27,0.37976065236463896
2022-03-28,0.37856510904077534
2022-03-29,0.3773695657169117
2022-03-30,0.3761740223930481
2022-03-31,0.37497847906918447
2022-04-01,0.37378293574532084
2022-04-02,0.3725873924214572
2022-04-03,0.3713918490975936
2022-04-04,0.3701963057737299
2022-04-05,0.3690007624498663
2022-04-06,0.36780521912600267
2022-04-07,0.36660967580213905
2022-04-08,0.368653361046123
2022-04-09,0.37069704629010697
2022-04-10,0.37274073153409093
2022-04-11,0.3747844167780749
2022-04-12,0.37682810202205885
2022-04-13,0.3788717872660428
2022-04-14,0.3809154725100268
2022-04-15,0.3829591577540107
2022-04-16,0.38500284299799464
2022-04-17,0.3870465282419786
2022-04-18,0.38909021348596257
2022-04-19,0.3911338987299465
2022-04-20,0.3931775839739305
2022-04-21,0.39522126921791445
2022-04-22,0.3972649544618984
2022-04-23,0.3993086397058824
2022-04-24,0.39622922689672463
2022-04-25,0.3931498140875669
2022-04-26,0.39007040127840914
2022-04-27,0.3869909884692514
2022-04-28,0.38391157566009365
2022-04-29,0.3808321628509359
2022-04-30,0.37775275004177816
2022-05-01,0.3746733372326204
2022-05-02,0.3715939244234626
2022-05-03,0.3685145116143049
2022-05-04,0.36543509880514713
2022-05-05,0.3623556859959894
2022-05-06,0.35927627318683164
2022-05-07,0.3561968603776739
2022-05-08,0.35311744756851615
2022-05-09,0.3500380347593584
2022-05-10,0.3520073665190509
2022-05-11,0.3539766982787434
2022-05-12,0.35594603003843595
2022-05-13,0.35791536179812844
2022-05-14,0.35988469355782093
2022-05-15,0.36185402531751343
2022-05-16,0.3638233570772059
2022-05-17,0.3657926888368984
2022-05-18,0.36776202059659097
2022-05-19,0.36973135235628346
2022-05-20,0.37170068411597595
2022-05-21,0.37367001587566845
2022-05-22,0.37563934763536094
2022-05-23,0.3776086793950535
2022-05-24,0.379578011154746
2022-05-25,0.3815473429144385
2022-05-26,0.3835692001587567
2022-05-27,0.38559105740307487
2022-05-28,0.38761291464739306
2022-05-29,0.38963477189171125
2022-05-30,0.39165662913602944
2022-05-31,0.39367848638034764
2022-06-01,0.39570034362466583
2022-06-02,0.397722200868984
2022-06-03,0.39974405811330216
2022-06-04,0.40176591535762035
2022-06-05,0.40378777260193854
2022-06-06,0.40580962984625674
2022-06-07,0.40783148709057493
2022-06-08,0.4098533443348931
2022-06-09,0.4118752015792113
2022-06-10,0.4138970588235295
2022-06-11,0.41090649440173804
2022-06-12,0.40791592997994663
2022-06-13,0.40492536555815517
2022-06-14,0.4019348011363637
2022-06-15,0.39894423671457224
2022-06-16,0.3959536722927808
2022-06-17,0.39296310787098937
2022-06-18,0.3899725434491979
2022-06-19,0.38698197902740644
2022-06-20,0.38399141460561503
2022-06-21,0.38100085018382357
2022-06-22,0.3780102857620321
2022-06-23,0.37501972134024064
2022-06-24,0.3720291569184492
2022-06-25,0.36903859249665777
2022-06-26,0.3660480280748663
2022-06-27,0.3660558238636364
2022-06-28,0.3660636196524064
2022-06-29,0.3660714154411765
2022-06-30,0.3660792112299465
2022-07-01,0.3660870070187166
2022-07-02,0.36609480280748663
2022-07-03,0.3661025985962567
2022-07-04,0.3661103943850268
2022-07-05,0.3661181901737968
2022-07-06,0.3661259859625669
2022-07-07,0.36613378175133693
2022-07-08,0.366141577540107
2022-07-09,0.36614937332887704
2022-07-10,0.3661571691176471
2022-07-11,0.36616496490641715
2022-07-12,0.3661727606951872
2022-07-13,0.36560375898228614
2022-07-14,0.3650347572693851
2022-07-15,0.36446575555648403
2022-07-16,0.36389675384358294
2022-07-17,0.3633277521306819
2022-07-18,0.36275875041778083
2022-07-19,0.36218974870487974
2022-07-20,0.36162074699197866
2022-07-21,0.36105174527907763
2022-07-22,0.36048274356617654
2022-07-23,0.35991374185327546
2022-07-24,0.35934474014037443
2022-07-25,0.35877573842747335
2022-07-26,0.35820673671457226
2022-07-27,0.35763773500167123
2022-07-28,0.35706873328877015
2022-07-29,0.3568000344669119
2022-07-30,0.35653133564505357
2022-07-31,0.3562626368231953
2022-08-01,0.355993938001337
2022-08-02,0.35572523917947874
2022-08-03,0.3554565403576204
