datetime,Latitude,Longitude,AOD
2022-01-01,-6.2,106.85000000000001,0.42679998
2022-01-03,-6.2,106.85000000000001,0.1822
2022-01-04,-6.2,106.85000000000001,0.48439997
2022-01-05,-6.2,106.85000000000001,0.57919997
2022-01-07,-6.2,106.85000000000001,0.0786
2022-01-08,-6.2,106.85000000000001,0.118
2022-01-09,-6.2,106.85000000000001,0.5708
2022-01-12,-6.2,106.85000000000001,0.4642
2022-01-21,-6.2,106.85000000000001,0.0638
2022-01-22,-6.2,106.85000000000001,0.3432
2022-01-23,-6.2,106.85000000000001,0.233
2022-01-24,-6.2,106.85000000000001,0.18879999
2022-01-25,-6.2,106.85000000000001,0.4958
2022-01-27,-6.2,106.85000000000001,0.98279995
2022-01-28,-6.2,106.85000000000001,0.3644
2022-01-30,-6.2,106.85000000000001,1.3476
2022-01-31,-6.2,106.85000000000001,0.5614
2022-02-01,-6.2,106.85000000000001,0.6798
2022-02-03,-6.2,106.85000000000001,0.2838
2022-02-04,-6.2,106.85000000000001,0.45819998
2022-02-06,-6.2,106.85000000000001,0.7244
2022-02-09,-6.2,106.85000000000001,0.3428
2022-02-16,-6.2,106.85000000000001,0.1866
2022-02-17,-6.2,106.85000000000001,0.43879998
2022-02-21,-6.2,106.85000000000001,0.3042
2022-02-22,-6.2,106.85000000000001,0.0368
2022-02-23,-6.2,106.85000000000001,0.3858
2022-02-24,-6.2,106.85000000000001,0.042
2022-02-27,-6.2,106.85000000000001,0.0982
2022-03-02,-6.2,106.85000000000001,0.389
2022-03-03,-6.2,106.85000000000001,0.0534
2022-03-05,-6.2,106.85000000000001,0.50299996
2022-03-06,-6.2,106.85000000000001,0.0828
2022-03-08,-6.2,106.85000000000001,0.5528
2022-03-10,-6.2,106.85000000000001,0.75299996
2022-03-12,-6.2,106.85000000000001,0.463
2022-03-13,-6.2,106.85000000000001,0.2236
2022-03-14,-6.2,106.85000000000001,0.2918
2022-03-16,-6.2,106.85000000000001,0.3302
2022-03-19,-6.2,106.85000000000001,0.044
2022-03-20,-6.2,106.85000000000001,0.1468
2022-03-21,-6.2,106.85000000000001,0.46859998
2022-03-23,-6.2,106.85000000000001,0.4924
2022-03-24,-6.2,106.85000000000001,0.333
2022-03-27,-6.2,106.85000000000001,0.2078
2022-03-28,-6.2,106.85000000000001,0.18339999
2022-03-29,-6.2,106.85000000000001,0.37939999
2022-03-31,-6.2,106.85000000000001,0.2976
2022-04-02,-6.2,106.85000000000001,0.0862
2022-04-03,-6.2,106.85000000000001,0.242
2022-04-04,-6.2,106.85000000000001,0.35799998
2022-04-05,-6.2,106.85000000000001,0.2252
2022-04-06,-6.2,106.85000000000001,0.12239999
2022-04-07,-6.2,106.85000000000001,0.36879998
2022-04-08,-6.2,106.85000000000001,0.9744
2022-04-09,-6.2,106.85000000000001,0.5654
2022-04-10,-6.2,106.85000000000001,0.708
2022-04-11,-6.2,106.85000000000001,0.24219999
2022-04-12,-6.2,106.85000000000001,1.1788
2022-04-13,-6.2,106.85000000000001,0.80399996
2022-04-14,-6.2,106.85000000000001,0.46519998
2022-04-15,-6.2,106.85000000000001,0.8398
2022-04-16,-6.2,106.85000000000001,1.0095999
2022-04-17,-6.2,106.85000000000001,1.0092
2022-04-18,-6.2,106.85000000000001,0.663
2022-04-19,-6.2,106.85000000000001,0.581
2022-04-20,-6.2,106.85000000000001,0.6982
2022-04-23,-6.2,106.85000000000001,0.3254
2022-04-24,-6.2,106.85000000000001,0.2712
2022-04-25,-6.2,106.85000000000001,0.5592
2022-04-26,-6.2,106.85000000000001,1.04
2022-05-03,-6.2,106.85000000000001,0.89199996
2022-05-04,-6.2,106.85000000000001,0.9076
2022-05-05,-6.2,106.85000000000001,1.0
2022-05-06,-6.2,106.85000000000001,0.8454
2022-05-07,-6.2,106.85000000000001,0.8034
2022-05-08,-6.2,106.85000000000001,0.19299999
2022-05-10,-6.2,106.85000000000001,0.6138
2022-05-11,-6.2,106.85000000000001,1.2156
2022-05-12,-6.2,106.85000000000001,0.67219996
2022-05-13,-6.2,106.85000000000001,0.3498
2022-05-14,-6.2,106.85000000000001,0.69979995
2022-05-15,-6.2,106.85000000000001,0.9568
2022-05-16,-6.2,106.85000000000001,0.5236
2022-05-18,-6.2,106.85000000000001,0.2712
2022-05-23,-6.2,106.85000000000001,0.63379997
2022-05-24,-6.2,106.85000000000001,0.066
2022-05-27,-6.2,106.85000000000001,0.28399998
2022-05-31,-6.2,106.85000000000001,0.0438
2022-06-02,-6.2,106.85000000000001,0.0906
2022-06-03,-6.2,106.85000000000001,0.015
2022-06-04,-6.2,106.85000000000001,0.22479999
2022-06-05,-6.2,106.85000000000001,0.3408
2022-06-07,-6.2,106.85000000000001,0.8124
2022-06-08,-6.2,106.85000000000001,0.2276
2022-06-09,-6.2,106.85000000000001,0.28419998
2022-06-10,-6.2,106.85000000000001,0.0198
2022-06-11,-6.2,106.85000000000001,0.35
2022-06-12,-6.2,106.85000000000001,0.6106
2022-06-14,-6.2,106.85000000000001,0.22839999
2022-06-16,-6.2,106.85000000000001,0.4204
2022-06-18,-6.2,106.85000000000001,0.2566
2022-06-19,-6.2,106.85000000000001,0.2936
2022-06-20,-6.2,106.85000000000001,0.48639998
2022-06-21,-6.2,106.85000000000001,0.38
2022-06-22,-6.2,106.85000000000001,0.45319998
2022-06-23,-6.2,106.85000000000001,0.6168
2022-06-24,-6.2,106.85000000000001,0.6558
2022-06-25,-6.2,106.85000000000001,0.326
2022-06-26,-6.2,106.85000000000001,0.34899998
2022-06-27,-6.2,106.85000000000001,0.28399998
2022-06-28,-6.2,106.85000000000001,0.6782
2022-06-29,-6.2,106.85000000000001,0.19319999
2022-06-30,-6.2,106.85000000000001,0.2926
2022-07-01,-6.2,106.85000000000001,0.3132
2022-07-02,-6.2,106.85000000000001,0.6246
2022-07-03,-6.2,106.85000000000001,0.16319999
2022-07-04,-6.2,106.85000000000001,0.289
2022-07-05,-6.2,106.85000000000001,0.2184
2022-07-06,-6.2,106.85000000000001,0.2546
2022-07-07,-6.2,106.85000000000001,0.46879998
2022-07-08,-6.2,106.85000000000001,0.2384
2022-07-09,-6.2,106.85000000000001,0.1546
2022-07-10,-6.2,106.85000000000001,0.0694
2022-07-14,-6.2,106.85000000000001,0.5538
2022-07-15,-6.2,106.85000000000001,0.3286
2022-07-18,-6.2,106.85000000000001,0.33499998
2022-07-19,-6.2,106.85000000000001,0.6146
2022-07-20,-6.2,106.85000000000001,0.7446
2022-07-21,-6.2,106.85000000000001,0.4328
2022-07-22,-6.2,106.85000000000001,0.694
2022-07-23,-6.2,106.85000000000001,1.0527999
2022-07-24,-6.2,106.85000000000001,0.7564
2022-07-25,-6.2,106.85000000000001,0.652
2022-07-26,-6.2,106.85000000000001,0.4402
2022-07-27,-6.2,106.85000000000001,0.7026
2022-07-28,-6.2,106.85000000000001,0.42859998
2022-07-29,-6.2,106.85000000000001,0.421
2022-07-30,-6.2,106.85000000000001,0.9414
2022-07-31,-6.2,106.85000000000001,0.35779998
2022-08-01,-6.2,106.85000000000001,0.2962
2022-08-02,-6.2,106.85000000000001,0.6082
2022-08-04,-6.2,106.85000000000001,0.2926
2022-08-05,-6.2,106.85000000000001,0.511
2022-08-06,-6.2,106.85000000000001,0.5538
2022-08-07,-6.2,106.85000000000001,0.3014
2022-08-08,-6.2,106.85000000000001,0.38959998
2022-08-09,-6.2,106.85000000000001,0.35259998
2022-08-10,-6.2,106.85000000000001,0.5494
2022-08-11,-6.2,106.85000000000001,0.63119996
2022-08-12,-6.2,106.85000000000001,0.625
2022-08-13,-6.2,106.85000000000001,0.6838
2022-08-14,-6.2,106.85000000000001,0.20199999
2022-08-15,-6.2,106.85000000000001,0.2774
2022-08-17,-6.2,106.85000000000001,0.3338
2022-08-18,-6.2,106.85000000000001,0.1302
2022-08-19,-6.2,106.85000000000001,0.191
2022-08-20,-6.2,106.85000000000001,0.527
2022-08-21,-6.2,106.85000000000001,0.7216
2022-08-22,-6.2,106.85000000000001,0.4508
2022-08-23,-6.2,106.85000000000001,0.6752
2022-08-24,-6.2,106.85000000000001,0.4012
2022-08-25,-6.2,106.85000000000001,0.4202
2022-08-27,-6.2,106.85000000000001,0.2392
2022-08-29,-6.2,106.85000000000001,0.6684
2022-08-30,-6.2,106.85000000000001,0.5758
2022-08-31,-6.2,106.85000000000001,0.57019997
2022-09-02,-6.2,106.85000000000001,0.1688
2022-09-03,-6.2,106.85000000000001,0.5046
2022-09-04,-6.2,106.85000000000001,0.54359996
2022-09-05,-6.2,106.85000000000001,0.6256
2022-09-06,-6.2,106.85000000000001,0.46539998
2022-09-07,-6.2,106.85000000000001,0.8172
2022-09-10,-6.2,106.85000000000001,1.0818
2022-09-11,-6.2,106.85000000000001,0.5268
2022-09-12,-6.2,106.85000000000001,0.95339996
2022-09-13,-6.2,106.85000000000001,0.78599995
2022-09-14,-6.2,106.85000000000001,0.5338
2022-09-15,-6.2,106.85000000000001,0.17119999
2022-09-16,-6.2,106.85000000000001,0.43219998
2022-09-17,-6.2,106.85000000000001,0.5994
2022-09-18,-6.2,106.85000000000001,0.2192
2022-09-19,-6.2,106.85000000000001,0.83
2022-09-20,-6.2,106.85000000000001,0.8538
2022-09-21,-6.2,106.85000000000001,0.92359996
2022-09-22,-6.2,106.85000000000001,0.5514
2022-09-23,-6.2,106.85000000000001,0.99759996
2022-09-24,-6.2,106.85000000000001,0.4978
2022-09-26,-6.2,106.85000000000001,0.46539998
2022-09-27,-6.2,106.85000000000001,0.3594
2022-09-28,-6.2,106.85000000000001,0.3296
2022-09-29,-6.2,106.85000000000001,1.2228
2022-09-30,-6.2,106.85000000000001,0.2454
2022-10-01,-6.2,106.85000000000001,0.5118
2022-10-03,-6.2,106.85000000000001,0.30539998
2022-10-04,-6.2,106.85000000000001,0.17899999
2022-10-05,-6.2,106.85000000000001,0.0846
2022-10-06,-6.2,106.85000000000001,0.3414
2022-10-07,-6.2,106.85000000000001,0.27519998
2022-10-08,-6.2,106.85000000000001,0.2198
2022-10-09,-6.2,106.85000000000001,1.0558
2022-10-10,-6.2,106.85000000000001,0.8804
2022-10-11,-6.2,106.85000000000001,1.129
2022-10-12,-6.2,106.85000000000001,0.413
