latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.6386,9.0,0.826,9.0,0.53679997,1.0,,0.0
-5.9000015,106.55,0.57839996,9.0,0.852,9.0,0.516,1.0,,0.0
-5.9000015,106.6,0.5888,11.0,0.8398,11.0,,0.0,,0.0
-5.9000015,106.65,0.5836,14.0,0.8650999,14.0,,0.0,,0.0
-5.9000015,106.7,0.6218,12.0,0.76329994,12.0,,0.0,,0.0
-5.9000015,106.75,0.555,13.0,0.8478,13.0,,0.0,,0.0
-5.9000015,106.8,0.5298,13.0,0.8936,13.0,,0.0,,0.0
-5.9000015,106.85,0.5474,9.0,0.92149997,9.0,,0.0,,0.0
-5.9000015,106.9,0.529,9.0,0.90559995,9.0,0.5092,1.0,,0.0
-5.9000015,106.95,0.5094,9.0,0.9397,9.0,0.49179998,1.0,0.9656999,1.0
-5.9000015,107.0,0.51559997,10.0,0.91779995,10.0,0.471,1.0,0.38619995,1.0
-5.9500046,106.5,0.59959996,10.0,0.9296,10.0,0.5286,1.0,0.53639996,1.0
-5.9500046,106.55,0.5916,12.0,0.931,12.0,0.5128,1.0,0.6198,1.0
-5.9500046,106.6,0.597,19.0,0.8476,19.0,0.49719998,1.0,0.28149998,1.0
-5.9500046,106.65,0.56439996,14.0,0.9001,14.0,,0.0,,0.0
-5.9500046,106.7,0.5758,13.0,0.88989997,13.0,,0.0,,0.0
-5.9500046,106.75,0.53819996,13.0,0.8723999,13.0,,0.0,,0.0
-5.9500046,106.8,0.528,12.0,0.9039999,12.0,,0.0,,0.0
-5.9500046,106.85,0.732,11.0,1.0504,11.0,0.52739996,1.0,,0.0
-5.9500046,106.9,0.5678,11.0,0.9469999,11.0,0.51379997,1.0,0.9383,1.0
-5.9500046,106.95,0.573,9.0,0.9934,9.0,0.5108,1.0,0.2794,1.0
-5.9500046,107.0,0.5384,6.0,0.849,6.0,0.4868,1.0,0.70589995,1.0
-6.0,106.5,0.634,15.0,0.9546,15.0,0.4098,3.0,0.45839995,1.0
-6.0,106.55,0.6888,15.0,0.95309997,15.0,0.3988,3.0,0.05860001,1.0
-6.0,106.6,0.6838,16.0,0.9345,16.0,0.3996,4.0,-0.114800006,2.0
-6.0,106.65,0.76839995,9.0,0.71529996,9.0,0.3812,4.0,,0.0
-6.0,106.7,0.5022,17.0,0.9396,17.0,,0.0,,0.0
-6.0,106.75,0.59279996,10.0,0.9376,10.0,,0.0,,0.0
-6.0,106.8,0.528,11.0,0.9002999,11.0,,0.0,,0.0
-6.0,106.85,0.55039996,11.0,0.93289995,11.0,,0.0,,0.0
-6.0,106.9,0.542,11.0,0.9309,11.0,0.52239996,1.0,0.6467,1.0
-6.0,106.95,0.5954,10.0,1.0654,10.0,0.3946,2.0,0.669,1.0
-6.0,107.0,0.2642,26.0,0.93219995,26.0,0.2356,2.0,,0.0
-6.050003,106.5,0.44619998,25.0,0.9799,25.0,0.3942,3.0,,0.0
-6.050003,106.55,0.343,31.0,0.8162999,30.0,0.38639998,3.0,,0.0
-6.050003,106.6,0.3744,27.0,0.9031999,27.0,0.3568,3.0,,0.0
-6.050003,106.65,0.5258,32.0,1.152,32.0,0.2922,2.0,,0.0
-6.050003,106.7,0.2566,30.0,1.0155,30.0,0.30519998,2.0,,0.0
-6.050003,106.75,0.66279995,8.0,1.0122,8.0,,0.0,,0.0
-6.050003,106.8,0.6168,10.0,0.8916,10.0,,0.0,,0.0
-6.050003,106.85,0.5536,14.0,0.8873,14.0,,0.0,,0.0
-6.050003,106.9,0.5484,14.0,0.8872,14.0,0.235,1.0,,0.0
-6.050003,106.95,0.52059996,10.0,0.9526,10.0,0.219,2.0,,0.0
-6.050003,107.0,0.3518,23.0,0.8698,23.0,0.2118,2.0,,0.0
-6.0999985,106.5,0.53099996,18.0,1.2213999,18.0,0.3184,2.0,,0.0
-6.0999985,106.55,0.42859998,25.0,1.1313,25.0,0.31219998,2.0,,0.0
-6.0999985,106.6,0.5306,19.0,1.1034,19.0,0.3024,2.0,,0.0
-6.0999985,106.65,0.3516,28.0,1.083,28.0,0.2814,2.0,,0.0
-6.0999985,106.7,0.294,37.0,0.92919993,37.0,0.29299998,2.0,,0.0
-6.0999985,106.75,0.3358,20.0,0.8952999,20.0,,0.0,,0.0
-6.0999985,106.8,0.56479996,7.0,0.8457999,7.0,,0.0,,0.0
-6.0999985,106.85,0.6204,27.0,0.7599,27.0,,0.0,,0.0
-6.0999985,106.9,0.2698,40.0,0.95649993,40.0,0.22119999,1.0,,0.0
-6.0999985,106.95,0.2628,39.0,0.9427999,39.0,0.1748,2.0,,0.0
-6.0999985,107.0,0.2262,22.0,0.9520999,21.0,0.2004,2.0,,0.0
-6.1500015,106.5,0.4006,12.0,1.2152,12.0,0.3028,2.0,,0.0
-6.1500015,106.55,0.29799998,22.0,0.98459995,22.0,0.2918,2.0,-0.4016,1.0
-6.1500015,106.6,0.273,21.0,1.1243999,21.0,0.2874,2.0,,0.0
-6.1500015,106.65,0.258,17.0,1.0318999,17.0,0.2696,2.0,,0.0
-6.1500015,106.7,0.3752,22.0,0.8455,22.0,0.2644,2.0,,0.0
-6.1500015,106.75,0.3694,26.0,0.9347,26.0,0.23539999,1.0,,0.0
-6.1500015,106.8,0.2938,31.0,0.8657,31.0,0.191,1.0,,0.0
-6.1500015,106.85,0.3518,32.0,0.8808,32.0,0.20099999,1.0,,0.0
-6.1500015,106.9,0.4098,20.0,0.8887,20.0,0.1294,2.0,,0.0
-6.1500015,106.95,0.30519998,22.0,1.0018,22.0,0.1442,2.0,,0.0
-6.1500015,107.0,0.2906,16.0,1.0677999,16.0,0.1688,2.0,,0.0
-6.2000046,106.5,0.25579998,20.0,1.1007999,20.0,0.276,2.0,,0.0
-6.2000046,106.55,0.37559998,16.0,0.8291,16.0,0.269,2.0,,0.0
-6.2000046,106.6,0.228,21.0,1.0327,21.0,0.2652,2.0,,0.0
-6.2000046,106.65,0.3128,16.0,1.0311999,16.0,0.2546,2.0,,0.0
-6.2000046,106.7,0.2574,23.0,0.9032999,23.0,0.2446,2.0,,0.0
-6.2000046,106.75,0.2324,25.0,0.92559993,25.0,0.22919999,2.0,,0.0
-6.2000046,106.8,0.36659998,10.0,0.8364999,10.0,0.1858,1.0,,0.0
-6.2000046,106.85,0.292,19.0,0.9481,19.0,0.1874,1.0,,0.0
-6.2000046,106.9,0.464,15.0,0.8536999,15.0,0.1264,2.0,,0.0
-6.2000046,106.95,0.228,18.0,0.9778,17.0,0.13059999,2.0,,0.0
-6.2000046,107.0,0.29299998,16.0,0.8989999,16.0,0.1424,2.0,,0.0
-6.25,106.5,0.27359998,14.0,0.9433999,14.0,0.2384,2.0,,0.0
-6.25,106.55,0.3186,16.0,0.8641,16.0,0.2474,2.0,,0.0
-6.25,106.6,0.24939999,15.0,0.8974999,15.0,0.25059998,2.0,,0.0
-6.25,106.65,0.2726,18.0,0.9984,18.0,0.24679999,2.0,,0.0
-6.25,106.7,0.25239998,21.0,0.93069994,21.0,0.24599999,2.0,,0.0
-6.25,106.75,0.2816,17.0,1.0044,17.0,0.24159999,2.0,,0.0
-6.25,106.8,0.2552,16.0,0.855,16.0,0.21499999,2.0,,0.0
-6.25,106.85,0.2832,17.0,0.9648,17.0,0.1382,2.0,,0.0
-6.25,106.9,0.1348,14.0,0.92579997,14.0,0.1318,2.0,,0.0
-6.25,106.95,0.21499999,21.0,0.97319996,21.0,0.137,2.0,,0.0
-6.25,107.0,0.21,6.0,1.0259,6.0,0.14639999,2.0,,0.0
-6.300003,106.5,0.2192,14.0,1.2208999,14.0,0.23259999,2.0,,0.0
-6.300003,106.55,0.20719999,11.0,1.1148,11.0,0.24239999,2.0,,0.0
-6.300003,106.6,0.2472,15.0,1.0741999,15.0,0.25,2.0,,0.0
-6.300003,106.65,0.41959998,17.0,0.7868999,17.0,0.2446,2.0,,0.0
-6.300003,106.7,0.2834,17.0,0.946,17.0,0.24219999,2.0,,0.0
-6.300003,106.75,0.197,15.0,0.9893999,15.0,0.236,2.0,,0.0
-6.300003,106.8,0.19839999,14.0,0.9977,14.0,0.22019999,2.0,,0.0
-6.300003,106.85,0.3048,15.0,0.9094,15.0,0.13939999,2.0,,0.0
-6.300003,106.9,0.1586,12.0,1.0095999,12.0,0.1356,2.0,,0.0
-6.300003,106.95,0.1802,13.0,1.1029999,13.0,0.15259999,2.0,,0.0
-6.300003,107.0,0.1748,13.0,1.0454999,13.0,0.15439999,2.0,,0.0
-6.3499985,106.5,0.1592,17.0,0.97169995,17.0,0.22379999,2.0,,0.0
-6.3499985,106.55,0.3292,16.0,0.89699996,16.0,0.23799999,2.0,,0.0
-6.3499985,106.6,0.25759998,13.0,0.92779994,13.0,0.2454,2.0,-0.2892,1.0
-6.3499985,106.65,0.2908,11.0,1.0327,11.0,0.24399999,2.0,,0.0
-6.3499985,106.7,0.42499998,14.0,1.0328,14.0,0.242,2.0,,0.0
-6.3499985,106.75,0.30339998,14.0,0.9347,14.0,0.2384,2.0,,0.0
-6.3499985,106.8,0.2368,11.0,1.0668,11.0,0.2216,2.0,,0.0
-6.3499985,106.85,0.46699998,16.0,0.865,16.0,0.148,2.0,,0.0
-6.3499985,106.9,0.2224,17.0,1.0245,17.0,0.1338,2.0,,0.0
-6.3499985,106.95,0.18439999,8.0,1.0557,8.0,0.15439999,2.0,,0.0
-6.3499985,107.0,0.2622,15.0,0.8909,15.0,0.1718,2.0,,0.0
-6.4000015,106.5,0.35439998,15.0,0.8585,15.0,0.2148,2.0,,0.0
-6.4000015,106.55,0.2812,16.0,0.809,16.0,0.2254,2.0,,0.0
-6.4000015,106.6,0.23699999,14.0,0.8262,14.0,0.2428,2.0,-0.36,1.0
-6.4000015,106.65,0.32299998,16.0,1.069,16.0,0.2512,2.0,,0.0
-6.4000015,106.7,0.243,14.0,1.0606999,14.0,0.24919999,2.0,,0.0
-6.4000015,106.75,0.2884,18.0,1.0893999,18.0,0.23619999,2.0,,0.0
-6.4000015,106.8,0.17899999,13.0,1.0446999,13.0,0.2042,1.0,,0.0
-6.4000015,106.85,0.1506,12.0,1.0575,12.0,0.19999999,1.0,,0.0
-6.4000015,106.9,0.2138,13.0,1.0977,13.0,0.1846,1.0,,0.0
-6.4000015,106.95,0.0968,13.0,1.0412999,13.0,0.1814,1.0,,0.0
-6.4000015,107.0,0.24059999,11.0,0.9928,11.0,0.2102,1.0,,0.0
-6.4500046,106.5,0.247,20.0,1.0374,20.0,0.2094,2.0,,0.0
-6.4500046,106.55,0.21079999,13.0,0.9589,13.0,0.2254,2.0,,0.0
-6.4500046,106.6,0.25599998,13.0,0.95939994,13.0,0.2392,2.0,,0.0
-6.4500046,106.65,0.23079999,10.0,1.0917,10.0,0.2296,1.0,,0.0
-6.4500046,106.7,0.308,12.0,0.9894999,12.0,0.2338,1.0,,0.0
-6.4500046,106.75,0.2784,10.0,1.0523,10.0,0.22399999,1.0,,0.0
