epochs,learning_rate,optimizer,lstm_units,dropout_rate,R2,RMSE,MBE,NSE
100,0.001,adam,16,0.0,0.360529249977637,0.15547358875332884,-0.0721375266176382,-203.71082357019452
100,0.001,adam,16,0.1,0.5583945487716415,0.12920029168249175,0.022167849779501796,-197.1579044681907
100,0.001,adam,16,0.2,0.32980744383409977,0.15916445303968751,0.05839800144613592,-209.28759583082635
100,0.001,adam,32,0.0,0.46515350495790964,0.14218731665122403,0.026523760444565517,-255.12234956935436
100,0.001,adam,32,0.1,0.5928424467163862,0.12405878663693384,-0.03669304012058475,-207.02175962356895
100,0.001,adam,32,0.2,0.5607714114049216,0.1288521237912801,-0.05472052097906016,-224.55618211465386
100,0.001,adam,64,0.0,0.4880149979447441,0.13911530132948752,-0.053121139759964894,-207.0288274885183
100,0.001,adam,64,0.1,0.5078357623132558,0.13639589750111014,-0.05560640835635786,-215.76503376394038
100,0.001,adam,64,0.2,0.2749247696445556,0.16555329002764943,-0.0874757466534901,-232.34724213824904
100,0.001,rmsprop,16,0.0,-0.03468580415056777,0.19776549770076846,0.12821036076227146,-310.3173129001747
100,0.001,rmsprop,16,0.1,0.5012935495511046,0.13729944257652402,0.06322588804357,-217.09469421710742
100,0.001,rmsprop,16,0.2,0.46018460570063935,0.14284627309889114,0.03817158914628226,-191.51932956167542
100,0.001,rmsprop,32,0.0,0.20934993191478402,0.1728774856889034,0.10370553820851047,-326.23333574036434
100,0.001,rmsprop,32,0.1,0.4557541552903429,0.1434312694563215,-0.05768082169150327,-230.1916130848377
100,0.001,rmsprop,32,0.2,0.460842455000235,0.14275920632677,-0.04605246391454826,-191.46966596960704
100,0.001,rmsprop,64,0.0,0.5606995291917793,0.12886266704500493,0.0379448472950165,-230.36327642050688
100,0.001,rmsprop,64,0.1,0.5188401990864999,0.1348624203201703,-0.059800247653723645,-209.9060721153898
100,0.001,rmsprop,64,0.2,0.6302564776961146,0.11822152801921067,0.01538124768895802,-196.23696670373425
100,0.01,adam,16,0.0,0.07472726462792467,0.18701703349697263,0.07357803431324018,-288.1474394721217
100,0.01,adam,16,0.1,0.6154171702033675,0.12057054572107387,0.01188053857338875,-202.5467889303206
100,0.01,adam,16,0.2,0.3859299071538349,0.1523544888490213,-0.07989902038768244,-214.41630416086497
100,0.01,adam,32,0.0,0.37703372148451986,0.15345411914083099,-0.05698452089845333,-305.8411709396591
100,0.01,adam,32,0.1,0.564164409938396,0.12835347379687817,-0.012994903910143143,-201.296286764851
100,0.01,adam,32,0.2,0.5729243489194771,0.1270570264123303,-0.014975052499576272,-189.70953774169251
100,0.01,adam,64,0.0,-0.0013738087686812062,0.19455589542365165,-0.09449289984363317,-288.4108335553755
100,0.01,adam,64,0.1,0.40139910434093873,0.15042324817629202,-0.03808749645644248,-277.0292731008859
100,0.01,adam,64,0.2,-4891511.280074213,429.99940568850786,40.353117343866494,-655448033.1636214
100,0.01,rmsprop,16,0.0,0.04967600979560072,0.18953181768138083,-0.12355743215740704,-357.90882277333964
100,0.01,rmsprop,16,0.1,0.4037486868412973,0.15012774299716922,-0.0825963316182423,-267.58117936574797
100,0.01,rmsprop,16,0.2,0.33473372872312157,0.15857840084829947,-0.06401803578599263,-197.48912453320708
100,0.01,rmsprop,32,0.0,0.6546973953373306,0.11424736923857617,-0.0220438635674706,-215.44370692157284
100,0.01,rmsprop,32,0.1,0.6291999893805709,0.11839030794645224,-0.040840946254962394,-202.24542928074402
100,0.01,rmsprop,32,0.2,0.5550906416180594,0.12968270231825246,-0.01720843653766164,-192.5762912545128
100,0.01,rmsprop,64,0.0,0.10887701373717451,0.18353339760045956,-0.12447411956767625,-327.7796014749616
100,0.01,rmsprop,64,0.1,0.48929507389748084,0.13894128295077518,-0.06714297075465632,-272.12984301068
100,0.01,rmsprop,64,0.2,0.4822148600204683,0.1399010817061587,-0.06912171618847793,-225.94619494053535
