epochs,learning_rate,optimizer,lstm_units,dropout_rate,R2,RMSE,MBE,NSE
100,0.001,adam,16,0.0,-6.932674693061372e+28,0.014616071037628402,0.009258326948567711,-9.289784088702238e+30
100,0.001,adam,16,0.1,-5.341109472925429e+28,0.012829093604870088,-0.009555401448004573,-7.157086693720073e+30
100,0.001,adam,16,0.2,-3.3305234249974354e+28,0.010130630617832788,0.010001372684282752,-4.462901389496563e+30
100,0.001,adam,32,0.0,-1.2494787412887185e+29,0.01962206318498935,0.005731043057644255,-1.6743015133268827e+31
100,0.001,adam,32,0.1,-7.957180938452934e+26,0.001565884953233734,0.0009300263675181485,-1.0662622457526932e+29
100,0.001,adam,32,0.2,-2.2912349861717866e+28,0.008402626322283687,-0.008239260388855016,-3.0702548814701943e+30
100,0.001,adam,64,0.0,-1.6197190178108827e+28,0.007064803304149903,-0.0003895308384364457,-2.1704234838665828e+30
100,0.001,adam,64,0.1,-4.195048875363085e+28,0.01136969322170463,-0.006357213038128104,-5.621365492986533e+30
100,0.001,adam,64,0.2,-1.6992467261347725e+28,0.007236164898911506,0.004894914216059067,-2.2769906130205956e+30
100,0.001,rmsprop,16,0.0,-1.5574970082401328e+29,0.02190755167137836,-0.005880705484714372,-2.087045991041778e+31
100,0.001,rmsprop,16,0.1,-2.2922450922505313e+29,0.026577293957180757,0.02527497483544178,-3.0716084236157126e+31
100,0.001,rmsprop,16,0.2,-7.123722951083944e+29,0.04685260521595131,0.04505864094263375,-9.545788754452485e+31
100,0.001,rmsprop,32,0.0,-4.0408590180790545e+29,0.03528719061408126,0.004333964895835275,-5.414751084225934e+31
100,0.001,rmsprop,32,0.1,-7.056614213202418e+27,0.0046631396494971255,-0.000666400418363691,-9.455863045691239e+29
100,0.001,rmsprop,32,0.2,-3.884417588132525e+28,0.010940651643838313,-0.009924492090506632,-5.205119568097582e+30
100,0.001,rmsprop,64,0.0,-1.7969435192633852e+29,0.023531382729017638,-0.006355556340370894,-2.407904315812936e+31
100,0.001,rmsprop,64,0.1,-5.454301102688927e+29,0.04099678391166395,-0.03821308246478423,-7.308763477603163e+31
100,0.001,rmsprop,64,0.2,-1.074686182233015e+29,0.01819789130281533,-0.01720157157308337,-1.4400794841922402e+31
100,0.01,adam,16,0.0,-1.5506611570286963e+28,0.006912556408067538,-0.006912556408067538,-2.0778859504184534e+30
100,0.01,adam,16,0.1,-2.679243207531015e+28,0.009086283923963712,0.009086283923963712,-3.59018589809156e+30
100,0.01,adam,16,0.2,-1.0294858373951936e+29,0.017811086891313384,-0.017811086891313388,-1.3795110221095596e+31
100,0.01,adam,32,0.0,-8.642918844762088e+28,0.01631963539300363,0.01631963539300363,-1.15815112519812e+31
100,0.01,adam,32,0.1,-2.7742040451115523e+28,0.009245905162672208,0.009245905162672208,-3.7174334204494813e+30
100,0.01,adam,32,0.2,-6.185655412446026e+29,0.04365893078762379,0.03690843270161941,-8.288778252677676e+31
100,0.01,adam,64,0.0,-8.294753379714466e+28,0.015987552115467492,0.01103756229200263,-1.1114969528817382e+31
100,0.01,adam,64,0.1,-4.02541465287992e+28,0.01113744431622019,-0.009661867575869922,-5.394055634859094e+30
100,0.01,adam,64,0.2,-4.9827120835276384e+29,0.03918439364017464,-0.03782470104588709,-6.676834191927037e+31
100,0.01,rmsprop,16,0.0,-2.6779064727810883e+29,0.02872618391418533,-0.01178358320159016,-3.5883946735266586e+31
100,0.01,rmsprop,16,0.1,-6.450972396064089e+28,0.014099146588638792,0.013169539257650653,-8.64430301072588e+30
100,0.01,rmsprop,16,0.2,-9.822639978857012e+28,0.01739780053602911,0.014251344433460371,-1.3162337571668394e+31
100,0.01,rmsprop,32,0.0,-1.1074104594926415e+29,0.018472877262254547,-0.01847287726225455,-1.48393001572014e+31
100,0.01,rmsprop,32,0.1,-2.5454295859346857e+28,0.00885647249044974,-0.00885647249044974,-3.410875645152478e+30
100,0.01,rmsprop,32,0.2,-7.21495370996801e+28,0.014910664852994407,-0.014841284575757986,-9.668037971357133e+30
100,0.01,rmsprop,64,0.0,-4.472190695564154e+28,0.011739251068170906,-0.008094072815208584,-5.992735532055966e+30
100,0.01,rmsprop,64,0.1,-6.395821959904296e+28,0.014038749250014628,-0.010719676544428163,-8.570401426271758e+30
100,0.01,rmsprop,64,0.2,-2.6908873892756105e+28,0.009106007335801913,-0.009106007335801913,-3.6057891016293175e+30
