learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.001,adam,16,0.1,0.5193746841607025,164.45649445362037,12.824059203451158,10.414046048840035,0.6344264641393034,193.70358162332866,13.917743409882533,10.835444676089619,100,0.009948432445526123,0.01186121441423893,kelapa_gading
0.001,adam,64,0.0,0.4865056131378692,175.7033680955607,13.255314711298285,10.545687050961737,0.6608025476537605,179.72789316459614,13.40626320659848,9.913063927201762,93,0.008754974231123924,0.012672380544245243,kelapa_gading
0.001,adam,32,0.1,0.4854598336244591,176.06120449551503,13.26880569213051,10.380066604700996,0.6096570873268488,206.82793700604032,14.381513724432498,11.062729645313489,91,0.009588578715920448,0.012698192149400711,kelapa_gading
0.001,adam,16,0.0,0.476120508115383,179.25685957893862,13.38868401221489,10.52748850616279,0.6775825998635933,170.836778535036,13.070454411956609,10.038567353164156,69,0.009070857428014278,0.012928674928843975,kelapa_gading
0.001,adam,32,0.2,0.4641755005428406,183.3441059366796,13.540461806625341,10.663957754567043,0.5765107518609275,224.39092575554298,14.979683766873817,11.515473097935319,86,0.00923627708107233,0.013223459012806416,kelapa_gading
0.001,rmsprop,16,0.0,0.45757044424499205,185.60417083258736,13.62366216670787,10.604266518198733,0.492244789694237,269.0402700856633,16.40244707614273,13.410412618062562,40,0.011027704924345016,0.01338646374642849,kelapa_gading
0.001,adam,16,0.2,0.45240674152236027,187.37104498627545,13.688354356396369,10.950934873643652,0.655369421929397,182.60670087079748,13.513204685447397,10.438054726562566,81,0.011549551971256733,0.01351389940828085,kelapa_gading
0.001,adam,64,0.1,0.4515999078793752,187.64712081532505,13.698434976862321,10.628563360102586,0.6767953055757423,171.25393598323382,13.08640271362737,9.888426553085447,47,0.01088306587189436,0.013533811084926128,kelapa_gading
0.001,adam,32,0.0,0.4350580664906224,193.30727469600765,13.90349864947696,10.925639212465109,-15.163024016640986,8564.17474124893,92.54282652506853,56.6420100758887,50,0.010535940527915955,0.013942040503025055,kelapa_gading
0.001,rmsprop,32,0.0,0.4206009540256289,198.25409284636396,14.080273180814496,11.39186683741968,0.6513527803958081,184.7349672107594,13.59172421772747,10.469989829800195,93,0.008974366821348667,0.014298826456069946,kelapa_gading
0.001,adam,64,0.2,0.41520211690708386,200.10142339134688,14.145721027623402,11.36820223188,0.6306918787129814,195.6823971063851,13.988652440688671,11.025337101726068,58,0.010920757427811623,0.014432062394917011,kelapa_gading
0.001,rmsprop,64,0.2,0.4037959858456297,204.00428133042496,14.283006732842527,11.361770820428632,0.5534902280927939,236.58863009492825,15.381437842247657,11.551751242122716,73,0.011078014969825745,0.014713548123836517,kelapa_gading
0.001,rmsprop,64,0.1,0.38680720217335074,209.81736631720932,14.485073914799653,11.51863269013033,0.6318143819258615,195.08762513470327,13.967377174498557,10.689761811536219,80,0.010229198262095451,0.015132811851799488,kelapa_gading
0.001,rmsprop,16,0.1,0.372100185702382,214.8496946049183,14.657752031089839,11.743324497242027,0.556467265899562,235.01121042629347,15.33007535618444,11.912536663686236,85,0.011316651478409767,0.015495763160288334,kelapa_gading
0.001,rmsprop,16,0.2,0.3329518960788679,228.24514062734727,15.107784107119986,11.963519470182373,0.4517580553799453,290.49265838955523,17.043845176178856,13.726579173116221,100,0.012156346812844276,0.016461892053484917,kelapa_gading
0.001,rmsprop,32,0.2,0.29198115839458116,242.2641772296338,15.564837847842611,12.382760530921505,0.5736037987159681,225.93121021421996,15.031008290005696,11.685858790121145,81,0.011578426696360111,0.017472995445132256,kelapa_gading
0.001,rmsprop,64,0.0,0.23342541537191663,262.3003091400351,16.195687979830776,13.192895904739402,0.5785540013930655,223.3082851546759,14.943503108531008,12.176206795415945,49,0.010293559171259403,0.018918074667453766,kelapa_gading
0.001,rmsprop,32,0.1,0.15568860104839688,288.8996653377278,16.99704872434411,13.728959695394359,0.37138155455129473,333.0811243522358,18.25051024909265,14.986526917459237,69,0.011541335843503475,0.020836520940065384,kelapa_gading
0.01,rmsprop,64,0.0,0.06855003337142795,318.7160376751671,17.852619910678857,14.44733722975005,0.38762309216976853,324.4753482247012,18.01319927788235,14.9619353712019,34,0.011131389066576958,0.022986989468336105,kelapa_gading
0.01,adam,16,0.0,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,92,0.022670214995741844,0.025018129497766495,kelapa_gading
0.01,adam,16,0.1,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,92,0.022497866302728653,0.025018129497766495,kelapa_gading
0.01,adam,16,0.2,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,100,0.02256184071302414,0.025018129497766495,kelapa_gading
0.01,adam,32,0.1,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,94,0.022569162771105766,0.025018129497766495,kelapa_gading
0.01,adam,32,0.0,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,92,0.02261243760585785,0.025018129497766495,kelapa_gading
0.01,adam,64,0.1,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,100,0.022430013865232468,0.025018129497766495,kelapa_gading
0.01,adam,64,0.0,-0.013753388542942835,346.8779588297748,18.62465996548057,15.460228569082805,-0.028849436571784626,545.1483799173017,23.348412792249963,18.457712683785292,93,0.02217075228691101,0.025018129497766495,kelapa_gading
0.01,adam,64,0.2,-0.01375426908415589,346.87826012626573,18.62466805412289,15.460233649600353,-0.028848400823233478,545.147831113342,23.34840103975735,18.45772256159948,86,0.022530492395162582,0.025018155574798584,kelapa_gading
0.01,adam,32,0.2,-0.013755435447875941,346.8786592231971,18.624678768322344,15.460240615670806,-0.02884705437791313,545.1471176829226,23.348385761823504,18.457735402757923,81,0.022521954029798508,0.025018179789185524,kelapa_gading
0.01,rmsprop,16,0.0,-0.12353177842731844,384.4410429457677,19.6071681521266,15.850720028545874,0.12980472497141426,461.08354393838033,21.472855980013005,18.30515522447725,16,0.01791522279381752,0.027727322652935982,kelapa_gading
0.01,rmsprop,64,0.1,-1.03877643216916,697.6120773490579,26.412347062483068,22.122174658437274,-0.4182163203055467,751.4591561259047,27.41275535450431,24.203980112448335,16,0.017931554466485977,0.05031438544392586,kelapa_gading
0.01,rmsprop,64,0.2,-1.120480553270633,725.5689345847161,26.936386813838194,22.63699086049377,-0.3440351468838214,712.1533596957033,26.68620167231941,23.622635655312074,17,0.01789277419447899,0.05233073607087135,kelapa_gading
0.01,rmsprop,32,0.0,-1.1371303022808839,731.2660114250755,27.041930615713728,22.716574208616322,-0.3690872871343831,725.4275407231639,26.93376209747097,23.859709564389455,16,0.01790180243551731,0.0527416355907917,kelapa_gading
0.01,rmsprop,32,0.2,-1.173881684334304,743.8413029456163,27.27345418067936,22.947380523350258,-0.36322066267419006,722.3190384424862,26.875993720093145,23.79734629645116,16,0.01788308285176754,0.053648605942726135,kelapa_gading
0.01,rmsprop,32,0.1,-1.2382811787075871,765.8770025648118,27.674482878001747,23.327470173086247,-0.3977185295178871,740.5981525207412,27.21393305865106,24.06948800554706,17,0.01792142353951931,0.05523790419101715,kelapa_gading
0.01,rmsprop,16,0.2,-1.2902959319500278,783.6749913436261,27.99419567238227,23.629413396954092,-0.4293091863412841,757.3368460317979,27.519753742208486,24.42374333412283,16,0.017915651202201843,0.056521568447351456,kelapa_gading
0.01,rmsprop,16,0.1,-1.5019587428891157,856.1000649843178,29.259187702058952,24.885353134194418,-0.5194887841261369,805.1196020760797,28.374629549583194,24.958569109150105,16,0.01791646145284176,0.06174512952566147,kelapa_gading
