learning_rate,optimizer,lstm_units,dropout_rate,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,epochs_run,best_train_loss,best_val_loss,station
0.01,adam,64,0.1,-0.0003986338744963458,278.666629264144,16.693310913780525,12.119270735361027,-0.011118105010153645,343.1000923589826,18.522961220036677,13.477846074801443,28,0.021693656221032143,0.01569151133298874,jagakarsa
0.01,adam,64,0.2,-0.0005273800260507944,278.70249222403777,16.694385050789915,12.119185910132206,-0.011715443074858944,343.3027855400802,18.528431815458106,13.474110639304447,26,0.021671615540981293,0.015693528577685356,jagakarsa
0.01,adam,32,0.0,-0.0006768188265056096,278.7441192369044,16.69563174117423,12.119704405084333,-0.012364843674644188,343.5231449666005,18.534377382760947,13.468892373536764,26,0.021564455702900887,0.015695873647928238,jagakarsa
0.01,rmsprop,16,0.1,-0.0028657974341659287,279.3538714591416,16.713882596785872,12.152845936152096,-0.012419494519803731,343.5416894965905,18.534877649895357,13.555622999570524,16,0.01905001699924469,0.01573020964860916,jagakarsa
0.01,rmsprop,64,0.2,-0.0037715095677548494,279.60616263468364,16.72142824745194,12.181229429856494,-0.006465717118065095,341.521409604163,18.4802978764998,13.638459033854522,17,0.019051391631364822,0.015744414180517197,jagakarsa
0.01,rmsprop,16,0.2,-0.0055087548859715785,280.0900820250544,16.73589202955894,12.20896093705369,-0.0023223116082797812,340.1154385251724,18.442218915444325,13.672401855424134,16,0.01893938146531582,0.015771662816405296,jagakarsa
0.01,rmsprop,16,0.0,-0.009208002819023564,281.1205282066166,16.76664928381985,12.197197853278102,-0.02948790822484182,349.3334701892733,18.69046468628518,13.661921725077935,17,0.01904868893325329,0.01582968980073929,jagakarsa
0.01,rmsprop,32,0.0,-0.020646732801747003,284.3068503580202,16.86140119794379,12.393565234876672,-0.0024527686439439478,340.15970617379173,18.44341904782819,13.892121386946293,17,0.018909011036157608,0.01600910909473896,jagakarsa
0.01,rmsprop,64,0.0,-0.021187721288822292,284.4575457239066,16.86586925491558,12.397391439537692,-0.004160084882100401,340.73904537867287,18.459118217798835,13.91270485035857,19,0.01897791214287281,0.016017591580748558,jagakarsa
0.001,rmsprop,32,0.0,-0.02619664160365187,285.8528084653003,16.907182156270167,12.431005940906473,-0.08173549491329157,367.0625086957701,19.158875454884353,15.397073258851702,36,0.01526874490082264,0.01609615981578827,jagakarsa
