station,feature_set,variant,seed,target_mode,lookback,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation,batch_size,max_epochs,patience,old_skripsi_R2,delta_vs_skripsi
bundaran_hi,calendar,kalman_slow,42,residual,7,14,47,0.0094092907384037,0.0082930950447916,0.6308522455325317,119.19950419073962,10.917852544834062,8.22287627748792,0.7487816061457873,132.9348390559449,11.52973716335047,8.295991146173353,0.7551472835702068,129.5663743073471,11.382722622788764,7.655880518370267,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0260183938542127
bundaran_hi,calendar,kalman_slow,123,residual,7,14,38,0.0088867470622062,0.0084122642874717,0.6255476162990463,120.9123933168277,10.99601715699042,8.260460855506535,0.7343539873034441,140.5693643760949,11.856195189692809,8.599867392010443,0.7551472835702068,129.5663743073471,11.382722622788764,7.655880518370267,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0404460126965559
bundaran_hi,calendar,no_smooth,2024,residual,30,14,39,0.0094772176817059,0.0083934525027871,0.6078416356361693,120.6419977267887,10.983715114968556,8.199275450153928,0.7045670058138398,161.0273573791319,12.689655526417251,9.394574875257328,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0702329941861602
bundaran_hi,calendar,kalman_slow,42,residual,30,14,60,0.0099977441132068,0.0083954213187098,0.6077496546958746,120.6702943676316,10.985003157379229,8.142379251952791,0.744590023633122,139.21259423281964,11.798838681532164,8.55124045851882,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.030209976366878
bundaran_hi,calendar,no_smooth,42,residual,30,14,42,0.0093013914301991,0.0083956765010952,0.6077377103653911,120.67396887268356,10.985170407084432,8.407629093003909,0.7453396596352981,138.80400106007943,11.781510983743956,8.46877923120779,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0294603403647019
bundaran_hi,calendar,kalman_slow,2024,residual,30,14,38,0.0095249116420745,0.00842229090631,0.6064942916776781,121.05648911993084,11.002567387656883,8.095126892500257,0.7394575002994561,142.01010394016865,11.916799232183475,8.356076051225816,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0353424997005439
bundaran_hi,calendar,kalman_slow,123,residual,30,14,73,0.0097485603764653,0.008469458669424,0.6042904884558836,121.73445814324955,11.033333954125087,8.309346947726327,0.7476770945407609,137.52996947498423,11.727317232640388,8.378421269729733,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0271229054592391
bundaran_hi,calendar,no_smooth,123,residual,30,14,46,0.0097280368208885,0.0085218455642461,0.6018428567417267,122.48743756821824,11.06740428321918,8.311752741276033,0.7330781449999109,145.4872061795381,12.061807749236351,8.669641846478168,0.7443129923920673,139.36359161475184,11.805235771247936,7.872188890590466,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0417218550000891
bundaran_hi,calendar,no_smooth,123,residual,60,14,47,0.0098175723105669,0.0066977245733141,0.5777905832006595,96.26871865971373,9.811662380030905,7.1211423985660085,0.7539975398703285,146.3884094468865,12.099107795489983,8.16612180867799,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0208024601296715
bundaran_hi,calendar,kalman_slow,42,residual,60,14,42,0.009956706315279,0.0068879076279699,0.565801934838877,99.00227165575971,9.949988525408443,7.169736643632254,0.7541385343374498,146.3045080266657,12.095640042042657,8.2813608937064,0.7558225401455025,145.30240856956996,12.054144870938376,7.63870644956906,32,0.1,adam,0.001,tanh,4,100,15,0.7748,-0.0206614656625502
