station,feature_set,variant,seed,target_mode,n_features,epochs_run,best_train_loss,best_val_loss,val_R2,val_MSE,val_RMSE,val_MAE,test_R2,test_MSE,test_RMSE,test_MAE,persistence_test_R2,persistence_test_MSE,persistence_test_RMSE,persistence_test_MAE,lstm_units,dropout_rate,optimizer,learning_rate,activation
kelapa_gading,univariate,no_smooth,2024,residual,1,66,0.0138840749859809,0.0117660742253065,0.6298622483826883,126.65075107356144,11.25392158643206,8.367735760203049,0.7618230828790266,126.20093367027616,11.23391889192174,8.065959058844278,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,univariate,no_smooth,123,residual,1,66,0.0137118073180317,0.0117669766768813,0.6298338433052477,126.66047049390274,11.254353401857555,8.385081656360581,0.7688806105281061,122.4614168880296,11.066228665992297,7.9438923465614035,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,calendar,kalman_slow,2024,residual,14,46,0.0106799015775322,0.0119181256741285,0.6250790123722363,128.2874401998092,11.326404557484656,8.44572858982233,0.7683367471711188,122.74958949631804,11.079241377292853,8.137154372068364,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,calendar,no_smooth,2024,residual,14,70,0.0117966914549469,0.0120046576485037,0.6223568280436798,129.2188952817778,11.367448934645706,8.467009921294094,0.7280534870560351,144.0941643579703,12.003922873709673,9.003801992995216,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,calendar,no_smooth,123,residual,14,40,0.0117538310587406,0.0121078351512551,0.6191111320812103,130.32948135306347,11.416193820755824,8.453831221324517,0.7627968999224273,125.68494487679123,11.21092970617474,8.429285384787901,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,calendar,kalman_slow,123,residual,14,83,0.0125199984759092,0.0121116712689399,0.6189904408103233,130.37077851888634,11.418002387409382,8.455935159642527,0.7041884088023311,156.7393660598712,12.519559339684092,9.40191702483032,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,univariate,no_smooth,42,residual,1,38,0.014678793027997,0.012137958779931,0.6181634769822403,130.65374233297922,11.430386797172668,8.520765256887273,0.7551295825648293,129.74756614576887,11.390678915050186,8.365067870601909,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
kelapa_gading,calendar,no_smooth,42,residual,14,31,0.0124891093000769,0.0123273525387048,0.6122055014692758,132.69239434914806,11.51921847822794,8.406091504104769,0.7607837743665037,126.7516239144749,11.25840236954049,7.848181252648054,0.7396722834181365,137.93780392327184,11.744692585303024,8.037986318830884,32,0.1,adam,0.001,tanh
lubang_buaya,univariate,no_smooth,42,residual,1,35,0.0079394485801458,0.0056312787346541,0.3644107989349279,273.9240268440305,16.55065034504779,11.57100157534122,0.5869686254625237,243.73808681545844,15.612113464084818,10.995277525385632,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,univariate,no_smooth,123,residual,1,36,0.0079036680981516,0.0056424457579851,0.3631502249807994,274.46730462954184,16.56705479647912,11.666529595067663,0.5430229089938878,269.6713343025159,16.421672701114094,11.803022576163965,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,univariate,no_smooth,2024,residual,1,39,0.0078563429415225,0.0057360562495887,0.3525847621153168,279.02077112761054,16.703914844359407,11.533101852668526,0.5994283858830485,236.38533263188455,15.374827889504472,10.747999641033129,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,no_smooth,123,residual,14,45,0.0064719002693891,0.0062163728289306,0.2983724752383024,302.3849942781785,17.389220634582177,12.21437398385216,0.6600818865841238,200.5924870251914,14.163067712370488,9.440925469600554,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,no_smooth,42,residual,14,42,0.0081293154507875,0.0067811515182256,0.2346273456941083,329.857648859439,18.161983615768374,12.19925537941382,0.5275762516065239,278.78671621147146,16.69690738464676,11.779126079812915,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,kalman_slow,42,residual,14,34,0.0086320675909519,0.0068377973511815,0.2282337978640444,332.61311790217326,18.237684005985333,12.104959386954077,0.5642417582833423,257.1496663395706,16.035886827349792,10.503877829268388,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,kalman_slow,123,residual,14,40,0.0078036440536379,0.0068646585568785,0.2252021534049129,333.9196855040348,18.273469443541224,12.471240748753898,0.5211344239712157,282.5881677239219,16.810358940960242,11.582236318589358,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,no_smooth,2024,residual,14,34,0.0097686694934964,0.007058179937303,0.2033596938921072,343.3332728587275,18.52925451438151,12.319122507562236,0.5875669421940571,243.3850081283564,15.60080152198458,9.563319570306328,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
lubang_buaya,calendar,kalman_slow,2024,residual,14,40,0.0095554292201995,0.0070748007856309,0.2014838800514761,344.1417045941542,18.55105669750794,12.132815157158246,0.5508484025695116,265.0533538049202,16.280459262714924,10.917806743720154,0.6094130881889466,230.4931598152632,15.182001179530424,8.432127837220188,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,no_smooth,123,residual,14,65,0.0097006224095821,0.0147383091971278,0.6020386480618451,163.75053633145663,12.796504848256676,9.674002499848648,-0.2806253252993205,569.4458732311373,23.863065042679185,18.80288046579662,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,no_smooth,42,residual,14,65,0.0098058581352233,0.0151117006316781,0.5919563174665208,167.8991478345957,12.957590356026683,9.66617807624978,0.1417854016257922,381.6157245497898,19.53498719092976,14.7697292822453,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,kalman_slow,123,residual,14,48,0.0099159888923168,0.0152187058702111,0.5890669971586406,169.08802647254515,13.003385192808262,9.425101849608511,0.5293786052732341,209.2676177700928,14.466085087890669,10.628233159918082,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,no_smooth,2024,residual,14,73,0.0096412803977727,0.0152892163023352,0.5871631316629311,169.8714166045443,13.033472929520522,9.8297011191394,0.3890611342618787,271.6615149007545,16.482157471058045,12.114543441133703,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,kalman_slow,42,residual,14,47,0.0103920120745897,0.0153782190755009,0.5847598423160494,170.86030639898016,13.071354420984084,9.6498528638435,-1.0308540207875208,903.04433187905,30.05069602986011,24.170346237495984,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
us_embassy_1,calendar,kalman_slow,2024,residual,14,42,0.0109526393935084,0.0155266756191849,0.5807513653148297,172.50968831917234,13.134294359392603,9.719353160410678,-0.3066000509532183,580.995855915156,24.10385562342996,19.55276773792385,0.6027120662279765,176.65898830957954,13.291312512674567,9.644130931941175,32,0.1,adam,0.001,tanh
