station,R2_base,RMSE_base,MAE_base,R2_ndvi,RMSE_ndvi,MAE_ndvi,delta_R2
us_embassy_1,-5973.522652851766,1629.92187352702,523.162729043894,-1291.111075554875,757.9928456064778,356.6478469964415,4682.411577296891
us_embassy_2,0.4218631585497359,19.27578659447192,14.289577053411584,0.5156017302903704,17.644041815716953,12.579688866666768,0.09373857174063449
bundaran_hi,0.5173048869146806,20.861740104919388,15.131586900473014,0.4749131243938889,21.75853551955959,15.311423823209827,-0.04239176252079169
kelapa_gading,0.6135741048811536,14.309173897973954,11.063613371757997,0.7740668478560944,10.94136312090331,8.109326005520092,0.16049274297494076
jagakarsa,0.4890043211176195,13.167947545152014,8.872371007406223,0.508261146787002,12.917448420079005,8.612593935804759,0.01925682566938247
lubang_buaya,-0.23238190968133687,27.33064619335496,21.489692833800525,-0.03866905251790964,25.090876841119037,20.949075491945532,0.19371285716342723
kebun_jeruk,0.5513024671318008,20.66687516231929,15.799685234656337,0.6477477045492298,18.31154089717188,13.983899128071048,0.09644523741742905
