latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.3448,20.0,1.2177999,20.0,0.4112,4.0,,0.0
-5.9000015,106.55,0.3708,21.0,1.2208999,21.0,0.3942,3.0,,0.0
-5.9000015,106.6,0.3858,22.0,1.2167,22.0,0.40539998,3.0,,0.0
-5.9000015,106.65,0.385,22.0,1.2254,22.0,0.36659998,4.0,,0.0
-5.9000015,106.7,0.3866,20.0,1.2153,20.0,0.3524,4.0,,0.0
-5.9000015,106.75,0.36339998,21.0,1.2093999,21.0,0.3418,4.0,0.5,4.0
-5.9000015,106.8,0.3234,18.0,1.2156,18.0,0.3324,4.0,0.3972,4.0
-5.9000015,106.85,0.3434,19.0,1.2091,19.0,0.3208,4.0,0.5447999,4.0
-5.9000015,106.9,0.3242,19.0,1.2171999,19.0,0.3126,4.0,0.43449998,4.0
-5.9000015,106.95,0.322,18.0,1.2192999,18.0,0.2968,4.0,0.57490003,3.0
-5.9000015,107.0,0.3606,18.0,1.2326,18.0,0.274,4.0,,0.0
-5.9500046,106.5,0.4236,21.0,1.2155,21.0,0.4236,4.0,0.3359,4.0
-5.9500046,106.55,0.42339998,20.0,1.1926999,20.0,0.4394,4.0,0.50090003,4.0
-5.9500046,106.6,0.49859998,22.0,1.1824,22.0,0.401,3.0,0.54859996,3.0
-5.9500046,106.65,0.42339998,21.0,1.2278,21.0,0.38779998,3.0,0.09639996,2.0
-5.9500046,106.7,0.3836,19.0,1.2268,19.0,0.37579998,3.0,0.5552,2.0
-5.9500046,106.75,0.354,18.0,1.2171999,18.0,0.3642,3.0,0.4037,3.0
-5.9500046,106.8,0.3372,17.0,1.2212,17.0,0.3506,3.0,0.3689,3.0
-5.9500046,106.85,0.41799998,18.0,1.2118,18.0,0.3436,3.0,-0.124200016,1.0
-5.9500046,106.9,0.33699998,17.0,1.2212,17.0,0.3392,3.0,0.43559998,3.0
-5.9500046,106.95,0.3278,16.0,1.2250999,16.0,0.2498,3.0,0.26959997,2.0
-5.9500046,107.0,0.5704,20.0,1.0626999,20.0,0.2216,3.0,,0.0
-6.0,106.5,0.562,21.0,1.2172999,21.0,0.38,5.0,,0.0
-6.0,106.55,0.5446,19.0,1.2452999,19.0,0.40359998,5.0,-0.09290001,2.0
-6.0,106.6,0.50299996,20.0,1.1517999,20.0,0.38059998,3.0,0.09130001,1.0
-6.0,106.65,0.45799997,9.0,0.96009994,9.0,0.3728,3.0,-0.03850001,2.0
-6.0,106.7,0.4226,19.0,1.2172999,19.0,0.3664,3.0,0.35329998,1.0
-6.0,106.75,0.4468,19.0,1.1970999,19.0,0.37,3.0,0.3279,3.0
-6.0,106.8,0.40039998,18.0,1.2042999,18.0,0.3606,3.0,0.42439997,3.0
-6.0,106.85,0.362,16.0,1.2222999,16.0,0.3506,3.0,0.26089996,3.0
-6.0,106.9,0.3654,16.0,1.2153,16.0,0.28059998,2.0,0.111199975,1.0
-6.0,106.95,0.40199998,17.0,1.2097,17.0,0.1972,3.0,-0.0388,1.0
-6.0,107.0,0.5524,10.0,1.0026,10.0,0.16219999,3.0,,0.0
-6.050003,106.5,0.4998,30.0,1.0112,30.0,0.37359998,5.0,,0.0
-6.050003,106.55,0.90199995,12.0,1.0073999,12.0,0.38279998,5.0,,0.0
-6.050003,106.6,0.47059998,16.0,0.8572999,16.0,0.3518,4.0,,0.0
-6.050003,106.65,0.2554,33.0,1.0666,33.0,0.3612,3.0,,0.0
-6.050003,106.7,0.5474,24.0,0.8534,24.0,0.3574,3.0,0.2633,2.0
-6.050003,106.75,0.504,21.0,1.2465,21.0,0.35599998,3.0,,0.0
-6.050003,106.8,0.4572,19.0,1.2089,19.0,0.363,3.0,,0.0
-6.050003,106.85,0.4466,17.0,1.2148,17.0,0.2732,2.0,,0.0
-6.050003,106.9,0.41799998,14.0,1.1658,14.0,0.1818,3.0,,0.0
-6.050003,106.95,0.3538,11.0,1.2067,11.0,0.1522,3.0,,0.0
-6.050003,107.0,0.35,25.0,0.96449995,25.0,0.1346,3.0,,0.0
