latitude,longitude,AOT_L2_Mean,AOT_L2_Num,AE_L2_Mean,AE_L2_Num,AOT_L3_Merged_Mean,AOT_L3_Merged_Num,AE_L3_Merged_Mean,AE_L3_Merged_Num
-5.9000015,106.5,0.46179998,5.0,1.1861,5.0,,0.0,,0.0
-5.9000015,106.55,0.4684,6.0,1.1909,6.0,,0.0,,0.0
-5.9000015,106.6,0.45819998,5.0,1.1762999,5.0,,0.0,,0.0
-5.9000015,106.65,0.4416,1.0,1.1982,1.0,,0.0,,0.0
-5.9000015,106.7,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.75,0.4508,1.0,0.5598,1.0,,0.0,,0.0
-5.9000015,106.8,0.4468,1.0,0.8895,1.0,,0.0,,0.0
-5.9000015,106.85,,0.0,,0.0,,0.0,,0.0
-5.9000015,106.9,0.2516,1.0,1.2522,1.0,,0.0,,0.0
-5.9000015,106.95,0.3678,1.0,1.0727999,1.0,,0.0,,0.0
-5.9000015,107.0,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.5,0.5478,7.0,1.1502,7.0,,0.0,,0.0
-5.9500046,106.55,0.5216,6.0,1.1053,6.0,,0.0,,0.0
-5.9500046,106.6,0.57199997,3.0,1.1882,3.0,,0.0,,0.0
-5.9500046,106.65,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.7,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.75,,0.0,,0.0,,0.0,,0.0
-5.9500046,106.8,0.7378,1.0,1.0329,1.0,,0.0,,0.0
-5.9500046,106.85,0.7378,1.0,1.1782,1.0,,0.0,,0.0
-5.9500046,106.9,0.24139999,2.0,1.0179,2.0,,0.0,,0.0
-5.9500046,106.95,0.2628,2.0,1.0856999,2.0,,0.0,,0.0
-5.9500046,107.0,0.4596,1.0,1.2759,1.0,,0.0,,0.0
-6.0,106.5,0.5254,7.0,1.1452999,7.0,,0.0,,0.0
-6.0,106.55,0.5672,6.0,1.1269,6.0,,0.0,,0.0
-6.0,106.6,0.60359997,5.0,1.0662999,5.0,,0.0,,0.0
-6.0,106.65,,0.0,,0.0,,0.0,,0.0
-6.0,106.7,,0.0,,0.0,,0.0,,0.0
-6.0,106.75,0.43719998,1.0,1.1947999,1.0,,0.0,,0.0
-6.0,106.8,,0.0,,0.0,,0.0,,0.0
-6.0,106.85,0.68,1.0,0.9693999,1.0,,0.0,,0.0
-6.0,106.9,,0.0,,0.0,,0.0,,0.0
-6.0,106.95,0.1796,1.0,0.9951,1.0,,0.0,,0.0
-6.0,107.0,0.0222,1.0,1.2364999,1.0,,0.0,,0.0
-6.050003,106.5,0.040799998,4.0,1.2275,4.0,,0.0,,0.0
-6.050003,106.55,0.0652,1.0,1.1115999,1.0,,0.0,,0.0
-6.050003,106.6,,0.0,,0.0,,0.0,,0.0
-6.050003,106.65,0.055999998,4.0,1.1748999,4.0,,0.0,,0.0
-6.050003,106.7,0.0714,16.0,1.2203,16.0,,0.0,,0.0
-6.050003,106.75,0.6678,2.0,1.1595999,2.0,,0.0,,0.0
-6.050003,106.8,,0.0,,0.0,,0.0,,0.0
-6.050003,106.85,,0.0,,0.0,,0.0,,0.0
-6.050003,106.9,,0.0,,0.0,,0.0,,0.0
-6.050003,106.95,,0.0,,0.0,,0.0,,0.0
-6.050003,107.0,0.2452,6.0,0.9275999,6.0,,0.0,,0.0
-6.0999985,106.5,0.011,1.0,1.2714,1.0,,0.0,,0.0
-6.0999985,106.55,0.1092,2.0,0.9204,1.0,,0.0,,0.0
-6.0999985,106.6,0.0094,1.0,1.2874,1.0,,0.0,,0.0
-6.0999985,106.65,0.3296,3.0,1.1912999,3.0,,0.0,,0.0
-6.0999985,106.7,0.0448,6.0,1.2574999,6.0,,0.0,,0.0
-6.0999985,106.75,0.113,1.0,1.1394999,1.0,,0.0,,0.0
-6.0999985,106.8,,0.0,,0.0,,0.0,,0.0
-6.0999985,106.85,,0.0,,0.0,,0.0,,0.0
-6.0999985,106.9,0.3522,10.0,1.1667,10.0,,0.0,,0.0
-6.0999985,106.95,0.2568,6.0,0.9474,6.0,,0.0,,0.0
-6.0999985,107.0,0.081,9.0,1.3420999,9.0,,0.0,,0.0
-6.1500015,106.5,0.0444,2.0,1.0227,2.0,,0.0,,0.0
-6.1500015,106.55,0.0262,2.0,1.2909,2.0,,0.0,,0.0
-6.1500015,106.6,0.010799999,2.0,1.3068999,1.0,,0.0,,0.0
-6.1500015,106.65,0.0316,3.0,1.2939999,3.0,,0.0,,0.0
-6.1500015,106.7,0.046,7.0,1.3159,6.0,,0.0,,0.0
-6.1500015,106.75,0.1182,12.0,1.2779,12.0,,0.0,,0.0
-6.1500015,106.8,0.051,3.0,1.2840999,3.0,,0.0,,0.0
-6.1500015,106.85,0.0828,9.0,1.1859,8.0,,0.0,,0.0
-6.1500015,106.9,0.5528,9.0,0.9470999,9.0,,0.0,,0.0
-6.1500015,106.95,0.1228,5.0,1.3117,5.0,,0.0,,0.0
-6.1500015,107.0,0.0852,4.0,1.2630999,4.0,,0.0,,0.0
-6.2000046,106.5,,0.0,,0.0,,0.0,,0.0
-6.2000046,106.55,0.7558,2.0,1.0568,2.0,,0.0,,0.0
-6.2000046,106.6,0.2826,4.0,1.2452999,4.0,,0.0,,0.0
-6.2000046,106.65,0.0082,1.0,1.3255,1.0,,0.0,,0.0
-6.2000046,106.7,0.093399994,4.0,1.3145,4.0,,0.0,,0.0
-6.2000046,106.75,0.7044,5.0,0.93659997,5.0,,0.0,,0.0
-6.2000046,106.8,0.076,3.0,1.3476,3.0,,0.0,,0.0
-6.2000046,106.85,0.1928,10.0,1.2681999,10.0,,0.0,,0.0
-6.2000046,106.9,0.35459998,5.0,1.1057,5.0,,0.0,,0.0
-6.2000046,106.95,0.7984,4.0,0.9534,4.0,,0.0,,0.0
-6.2000046,107.0,0.2438,1.0,1.3549,1.0,,0.0,,0.0
-6.25,106.5,,0.0,,0.0,,0.0,,0.0
-6.25,106.55,0.17119999,2.0,1.2334,2.0,,0.0,,0.0
-6.25,106.6,0.124,2.0,1.2774999,2.0,,0.0,,0.0
-6.25,106.65,,0.0,,0.0,,0.0,,0.0
-6.25,106.7,0.018199999,2.0,1.324,2.0,,0.0,,0.0
-6.25,106.75,0.0104,4.0,1.3103,4.0,,0.0,,0.0
-6.25,106.8,0.0694,5.0,1.3341,5.0,,0.0,,0.0
-6.25,106.85,0.0766,5.0,1.3077999,5.0,,0.0,,0.0
-6.25,106.9,0.3376,6.0,1.13,6.0,,0.0,,0.0
-6.25,106.95,0.5258,1.0,0.176,1.0,,0.0,,0.0
-6.25,107.0,0.0132,1.0,1.3922,1.0,,0.0,,0.0
-6.300003,106.5,,0.0,,0.0,,0.0,,0.0
-6.300003,106.55,,0.0,,0.0,,0.0,,0.0
-6.300003,106.6,0.34219998,1.0,0.9454,1.0,,0.0,,0.0
-6.300003,106.65,,0.0,,0.0,,0.0,,0.0
-6.300003,106.7,0.0011999999,3.0,1.3172,2.0,,0.0,,0.0
-6.300003,106.75,0.0508,3.0,1.3341999,3.0,,0.0,,0.0
-6.300003,106.8,0.0484,2.0,1.3419,2.0,,0.0,,0.0
-6.300003,106.85,0.0246,1.0,1.3757,1.0,,0.0,,0.0
-6.300003,106.9,0.0132,2.0,1.3831999,2.0,,0.0,,0.0
-6.300003,106.95,0.0356,1.0,1.3880999,1.0,,0.0,,0.0
-6.300003,107.0,0.060599998,7.0,1.3479999,7.0,,0.0,,0.0
-6.3499985,106.5,0.111999996,3.0,1.1844,3.0,,0.0,,0.0
-6.3499985,106.55,0.0592,4.0,1.3064,4.0,,0.0,,0.0
-6.3499985,106.6,0.9654,3.0,0.95719993,3.0,,0.0,,0.0
-6.3499985,106.65,,0.0,,0.0,,0.0,,0.0
-6.3499985,106.7,,0.0,,0.0,,0.0,,0.0
-6.3499985,106.75,,0.0,,0.0,,0.0,,0.0
-6.3499985,106.8,,0.0,,0.0,,0.0,,0.0
-6.3499985,106.85,0.006,2.0,1.3612,1.0,,0.0,,0.0
-6.3499985,106.9,,0.0,,0.0,,0.0,,0.0
-6.3499985,106.95,0.047799997,4.0,1.3772999,4.0,,0.0,,0.0
-6.3499985,107.0,0.0906,6.0,1.3797,6.0,,0.0,,0.0
-6.4000015,106.5,0.0058,2.0,1.2752,2.0,,0.0,,0.0
-6.4000015,106.55,0.0648,3.0,1.2774999,3.0,,0.0,,0.0
-6.4000015,106.6,0.83019996,3.0,0.88469994,3.0,,0.0,,0.0
-6.4000015,106.65,0.926,4.0,0.89199996,4.0,,0.0,,0.0
-6.4000015,106.7,0.1758,1.0,1.2678,1.0,,0.0,,0.0
-6.4000015,106.75,0.1884,1.0,1.2773,1.0,,0.0,,0.0
-6.4000015,106.8,0.2866,2.0,1.2854999,2.0,,0.0,,0.0
-6.4000015,106.85,0.2802,1.0,0.1613,1.0,,0.0,,0.0
-6.4000015,106.9,,0.0,,0.0,,0.0,,0.0
-6.4000015,106.95,0.0042,3.0,1.3625,3.0,,0.0,,0.0
-6.4000015,107.0,0.090799995,3.0,1.3429999,3.0,,0.0,,0.0
-6.4500046,106.5,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.55,0.239,2.0,1.1895,2.0,,0.0,,0.0
-6.4500046,106.6,1.0898,1.0,0.18540001,1.0,,0.0,,0.0
-6.4500046,106.65,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.7,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.75,0.034399997,2.0,1.3333,2.0,,0.0,,0.0
-6.4500046,106.8,0.0138,1.0,1.3858999,1.0,,0.0,,0.0
-6.4500046,106.85,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.9,,0.0,,0.0,,0.0,,0.0
-6.4500046,106.95,,0.0,,0.0,,0.0,,0.0
-6.4500046,107.0,,0.0,,0.0,,0.0,,0.0
-6.5,106.5,,0.0,,0.0,,0.0,,0.0
-6.5,106.55,,0.0,,0.0,,0.0,,0.0
-6.5,106.6,,0.0,,0.0,,0.0,,0.0
-6.5,106.65,,0.0,,0.0,,0.0,,0.0
-6.5,106.7,,0.0,,0.0,,0.0,,0.0
-6.5,106.75,0.4612,2.0,1.0924,2.0,,0.0,,0.0
-6.5,106.8,0.0138,1.0,1.3441,1.0,,0.0,,0.0
-6.5,106.85,,0.0,,0.0,,0.0,,0.0
-6.5,106.9,0.0148,1.0,1.4066999,1.0,,0.0,,0.0
-6.5,106.95,,0.0,,0.0,,0.0,,0.0
-6.5,107.0,,0.0,,0.0,,0.0,,0.0
